iso3c,percentile,income
KGZ,77,10.56
KGZ,78,10.74
KGZ,79,10.94
KGZ,80,11.14
KGZ,81,11.31
KGZ,82,11.51
KGZ,83,11.76
KGZ,84,12
KGZ,85,12.27
KGZ,86,12.54
KGZ,87,12.84
KGZ,88,13.14
KGZ,89,13.47
KGZ,90,13.88
KGZ,91,14.32
KGZ,92,14.78
KGZ,93,15.34
KGZ,94,16.02
KGZ,95,16.86
KGZ,96,17.77
KGZ,97,18.95
KGZ,98,20.71
KGZ,99,23.68
KGZ,100,39.39
KHM,1,1.09
KHM,2,1.69
KHM,3,2.03
KHM,4,2.29
KHM,5,2.51
KHM,6,2.7
KHM,7,2.88
KHM,8,3.03
KHM,9,3.18
KHM,10,3.32
KHM,11,3.45
KHM,12,3.57
KHM,13,3.69
KHM,14,3.81
KHM,15,3.92
KHM,16,4.03
KHM,17,4.13
KHM,18,4.23
KHM,19,4.34
KHM,20,4.43
KHM,21,4.53
KHM,22,4.63
KHM,23,4.72
KHM,24,4.81
KHM,25,4.91
KHM,26,5
KHM,27,5.09
KHM,28,5.18
KHM,29,5.27
KHM,30,5.36
KHM,31,5.45
KHM,32,5.54
KHM,33,5.63
KHM,34,5.71
KHM,35,5.8
KHM,36,5.89
KHM,37,5.98
KHM,38,6.07
KHM,39,6.16
KHM,40,6.25
KHM,41,6.34
KHM,42,6.43
KHM,43,6.53
KHM,44,6.62
KHM,45,6.71
KHM,46,6.81
KHM,47,6.9
KHM,48,7
KHM,49,7.1
KHM,50,7.2
KHM,51,7.3
KHM,52,7.4
KHM,53,7.5
KHM,54,7.61
KHM,55,7.71
KHM,56,7.82
KHM,57,7.93
KHM,58,8.05
KHM,59,8.16
KHM,60,8.28
KHM,61,8.4
KHM,62,8.52
KHM,63,8.65
KHM,64,8.78
KHM,65,8.91
KHM,66,9.05
KHM,67,9.19
KHM,68,9.34
KHM,69,9.49
KHM,70,9.64
KHM,71,9.8
KHM,72,9.97
KHM,73,10.14
KHM,74,10.32
KHM,75,10.51
KHM,76,10.7
KHM,77,10.91
KHM,78,11.12
KHM,79,11.35
KHM,80,11.59
KHM,81,11.85
KHM,82,12.12
KHM,83,12.4
KHM,84,12.71
KHM,85,13.04
KHM,86,13.4
KHM,87,13.79
KHM,88,14.22
KHM,89,14.7
KHM,90,15.23
KHM,91,15.83
KHM,92,16.51
KHM,93,17.31
KHM,94,18.26
KHM,95,19.43
KHM,96,20.91
KHM,97,22.91
KHM,98,25.87
KHM,99,31.17
KHM,100,54.13
KIR,1,2.83
KIR,2,3.36
KIR,3,3.78
KIR,4,4.02
KIR,5,4.22
KIR,6,4.36
KIR,7,4.56
KIR,8,4.65
KIR,9,4.76
KIR,10,4.88
KIR,11,5.01
KIR,12,5.13
KIR,13,5.22
KIR,14,5.29
KIR,15,5.39
KIR,16,5.51
KIR,17,5.66
KIR,18,5.73
KIR,19,5.82
KIR,20,5.91
KIR,21,6.03
KIR,22,6.12
KIR,23,6.21
KIR,24,6.3
KIR,25,6.38
KIR,26,6.44
KIR,27,6.51
KIR,28,6.62
KIR,29,6.68
KIR,30,6.75
KIR,31,6.85
KIR,32,6.93
KIR,33,7.01
KIR,34,7.1
KIR,35,7.21
KIR,36,7.26
KIR,37,7.31
KIR,38,7.4
KIR,39,7.46
KIR,40,7.54
KIR,41,7.65
KIR,42,7.7
KIR,43,7.76
KIR,44,7.82
KIR,45,7.9
KIR,46,8
KIR,47,8.09
KIR,48,8.18
KIR,49,8.25
KIR,50,8.34
KIR,51,8.46
KIR,52,8.59
KIR,53,8.73
KIR,54,8.81
KIR,55,8.89
KIR,56,8.96
KIR,57,9
KIR,58,9.06
KIR,59,9.16
KIR,60,9.26
KIR,61,9.37
KIR,62,9.48
KIR,63,9.55
KIR,64,9.64
KIR,65,9.77
KIR,66,9.92
KIR,67,10.06
KIR,68,10.19
KIR,69,10.29
KIR,70,10.41
KIR,71,10.52
KIR,72,10.64
KIR,73,10.78
KIR,74,10.92
KIR,75,11.07
KIR,76,11.31
KIR,77,11.47
KIR,78,11.67
KIR,79,11.87
KIR,80,12.02
KIR,81,12.29
KIR,82,12.51
KIR,83,12.74
KIR,84,12.92
KIR,85,13.24
KIR,86,13.46
KIR,87,13.7
KIR,88,13.97
KIR,89,14.4
KIR,90,14.75
KIR,91,15.16
KIR,92,15.69
KIR,93,16.4
KIR,94,16.96
KIR,95,17.62
KIR,96,18.59
KIR,97,19.86
KIR,98,21.31
KIR,99,23.59
KIR,100,31.97
KNA,1,1.51
KNA,2,2.76
KNA,3,3.58
KNA,4,4.25
KNA,5,4.84
KNA,6,5.37
KNA,7,5.86
KNA,8,6.33
KNA,9,6.77
KNA,10,7.19
KNA,11,7.6
KNA,12,7.99
KNA,13,8.38
KNA,14,8.75
KNA,15,9.12
KNA,16,9.48
KNA,17,9.83
KNA,18,10.19
KNA,19,10.53
KNA,20,10.88
KNA,21,11.22
KNA,22,11.56
KNA,23,11.9
KNA,24,12.23
KNA,25,12.57
KNA,26,12.91
KNA,27,13.24
KNA,28,13.58
KNA,29,13.92
KNA,30,14.25
KNA,31,14.59
KNA,32,14.93
KNA,33,15.28
KNA,34,15.62
KNA,35,15.97
KNA,36,16.32
KNA,37,16.68
KNA,38,17.04
KNA,39,17.4
KNA,40,17.76
KNA,41,18.13
KNA,42,18.51
KNA,43,18.89
KNA,44,19.27
KNA,45,19.66
KNA,46,20.06
KNA,47,20.46
KNA,48,20.87
KNA,49,21.29
KNA,50,21.72
KNA,51,22.15
KNA,52,22.59
KNA,53,23.05
KNA,54,23.51
KNA,55,23.98
KNA,56,24.47
KNA,57,24.96
KNA,58,25.47
KNA,59,25.99
KNA,60,26.53
KNA,61,27.08
KNA,62,27.65
KNA,63,28.24
KNA,64,28.84
KNA,65,29.47
KNA,66,30.12
KNA,67,30.79
KNA,68,31.49
KNA,69,32.21
KNA,70,32.96
KNA,71,33.75
KNA,72,34.57
KNA,73,35.43
KNA,74,36.33
KNA,75,37.28
KNA,76,38.27
KNA,77,39.33
KNA,78,40.44
KNA,79,41.62
KNA,80,42.88
KNA,81,44.23
KNA,82,45.68
KNA,83,47.23
KNA,84,48.92
KNA,85,50.75
KNA,86,52.76
KNA,87,54.98
KNA,88,57.44
KNA,89,60.2
KNA,90,63.32
KNA,91,66.91
KNA,92,71.08
KNA,93,76.04
KNA,94,82.07
KNA,95,89.63
KNA,96,99.56
KNA,97,113.43
KNA,98,135
KNA,99,176.32
KNA,100,410.45
KOR,1,8.71
KOR,2,14.38
KOR,3,17.36
KOR,4,19.48
KOR,5,21.15
KOR,6,22.4
KOR,7,23.74
KOR,8,24.95
KOR,9,25.97
KOR,10,26.87
KOR,11,27.94
KOR,12,28.99
KOR,13,30.01
KOR,14,30.94
KOR,15,31.85
KOR,16,32.67
KOR,17,33.51
KOR,18,34.53
KOR,19,35.36
KOR,20,36.23
KOR,21,37.06
KOR,22,37.89
KOR,23,38.61
KOR,24,39.37
KOR,25,40.13
KOR,26,40.93
KOR,27,41.65
KOR,28,42.34
KOR,29,43
KOR,30,43.69
KOR,31,44.39
KOR,32,45.11
KOR,33,45.97
KOR,34,46.77
KOR,35,47.55
KOR,36,48.29
KOR,37,49.03
KOR,38,49.78
KOR,39,50.63
KOR,40,51.53
KOR,41,52.31
KOR,42,52.98
KOR,43,53.75
KOR,44,54.61
KOR,45,55.55
KOR,46,56.36
KOR,47,57.18
KOR,48,58.06
KOR,49,58.89
KOR,50,59.78
KOR,51,60.65
KOR,52,61.57
KOR,53,62.54
KOR,54,63.46
KOR,55,64.29
KOR,56,65.24
KOR,57,66.1
KOR,58,67.25
KOR,59,68.26
KOR,60,69.2
KOR,61,70.15
KOR,62,71.34
KOR,63,72.7
KOR,64,73.94
KOR,65,75.2
KOR,66,76.56
KOR,67,77.47
KOR,68,78.54
KOR,69,79.75
KOR,70,81.02
KOR,71,82.44
KOR,72,83.91
KOR,73,85.2
KOR,74,86.63
KOR,75,88.21
KOR,76,89.81
KOR,77,91.45
KOR,78,92.99
KOR,79,94.77
KOR,80,96.73
KOR,81,98.41
KOR,82,100.38
KOR,83,102.33
KOR,84,104.35
KOR,85,106.96
KOR,86,109.75
KOR,87,112.93
KOR,88,116.16
KOR,89,119.46
KOR,90,122.85
KOR,91,127.03
KOR,92,131.72
KOR,93,137.05
KOR,94,143.18
KOR,95,151.29
KOR,96,159.88
KOR,97,171.22
KOR,98,190.07
KOR,99,222.46
KOR,100,325.62
KWT,1,6.08
KWT,2,9.41
KWT,3,11.31
KWT,4,12.76
KWT,5,13.97
KWT,6,15.04
KWT,7,15.99
KWT,8,16.87
KWT,9,17.68
KWT,10,18.45
KWT,11,19.17
KWT,12,19.87
KWT,13,20.53
KWT,14,21.17
KWT,15,21.79
KWT,16,22.39
KWT,17,22.97
KWT,18,23.54
KWT,19,24.1
KWT,20,24.65
KWT,21,25.19
KWT,22,25.72
KWT,23,26.25
KWT,24,26.77
KWT,25,27.28
KWT,26,27.79
KWT,27,28.29
KWT,28,28.8
KWT,29,29.3
KWT,30,29.79
KWT,31,30.29
KWT,32,30.78
KWT,33,31.28
KWT,34,31.77
KWT,35,32.27
KWT,36,32.76
KWT,37,33.26
KWT,38,33.76
KWT,39,34.26
KWT,40,34.76
KWT,41,35.26
KWT,42,35.77
KWT,43,36.29
KWT,44,36.8
KWT,45,37.32
KWT,46,37.85
KWT,47,38.38
KWT,48,38.92
KWT,49,39.46
KWT,50,40.01
KWT,51,40.57
KWT,52,41.14
KWT,53,41.71
KWT,54,42.3
KWT,55,42.89
KWT,56,43.5
KWT,57,44.11
KWT,58,44.74
KWT,59,45.38
KWT,60,46.04
KWT,61,46.71
KWT,62,47.39
KWT,63,48.09
KWT,64,48.81
KWT,65,49.55
KWT,66,50.31
KWT,67,51.1
KWT,68,51.9
KWT,69,52.74
KWT,70,53.6
KWT,71,54.49
KWT,72,55.42
KWT,73,56.38
KWT,74,57.38
KWT,75,58.42
KWT,76,59.51
KWT,77,60.65
KWT,78,61.85
KWT,79,63.11
KWT,80,64.44
KWT,81,65.86
KWT,82,67.36
KWT,83,68.96
KWT,84,70.67
KWT,85,72.52
KWT,86,74.52
KWT,87,76.7
KWT,88,79.08
KWT,89,81.73
KWT,90,84.67
KWT,91,88
KWT,92,91.82
KWT,93,96.25
KWT,94,101.54
KWT,95,108
KWT,96,116.24
KWT,97,127.36
KWT,98,143.84
KWT,99,173.32
KWT,100,300.96
LAO,1,1.27
LAO,2,2.03
LAO,3,2.34
LAO,4,2.57
LAO,5,2.77
LAO,6,2.91
LAO,7,3.04
LAO,8,3.14
LAO,9,3.23
LAO,10,3.33
LAO,11,3.44
LAO,12,3.52
LAO,13,3.61
LAO,14,3.69
LAO,15,3.76
LAO,16,3.84
LAO,17,3.92
LAO,18,4
LAO,19,4.07
LAO,20,4.16
LAO,21,4.22
LAO,22,4.28
LAO,23,4.34
LAO,24,4.41
LAO,25,4.48
LAO,26,4.55
LAO,27,4.61
LAO,28,4.68
LAO,29,4.76
LAO,30,4.84
LAO,31,4.91
LAO,32,4.97
LAO,33,5.03
LAO,34,5.1
LAO,35,5.17
LAO,36,5.25
LAO,37,5.32
LAO,38,5.4
LAO,39,5.48
LAO,40,5.55
LAO,41,5.63
LAO,42,5.71
LAO,43,5.79
LAO,44,5.86
LAO,45,5.93
LAO,46,6
LAO,47,6.09
LAO,48,6.17
LAO,49,6.25
LAO,50,6.34
LAO,51,6.43
LAO,52,6.52
LAO,53,6.61
LAO,54,6.69
LAO,55,6.79
LAO,56,6.87
LAO,57,6.97
LAO,58,7.07
LAO,59,7.16
LAO,60,7.27
LAO,61,7.38
LAO,62,7.5
LAO,63,7.62
LAO,64,7.75
LAO,65,7.84
LAO,66,7.95
LAO,67,8.07
LAO,68,8.19
LAO,69,8.33
LAO,70,8.48
LAO,71,8.6
LAO,72,8.77
LAO,73,8.92
LAO,74,9.1
LAO,75,9.27
LAO,76,9.48
LAO,77,9.7
LAO,78,9.88
LAO,79,10.07
LAO,80,10.31
LAO,81,10.55
LAO,82,10.79
LAO,83,11.06
LAO,84,11.38
LAO,85,11.65
LAO,86,12
LAO,87,12.3
LAO,88,12.69
LAO,89,13.14
LAO,90,13.63
LAO,91,14.16
LAO,92,14.67
LAO,93,15.33
LAO,94,16.25
LAO,95,17.3
LAO,96,18.72
LAO,97,20.85
LAO,98,23.8
LAO,99,29.87
LAO,100,60.4
LBN,1,1.78
LBN,2,2.22
LBN,3,2.45
LBN,4,2.53
LBN,5,2.74
LBN,6,2.92
LBN,7,3.06
LBN,8,3.2
LBN,9,3.29
LBN,10,3.34
LBN,11,3.49
LBN,12,3.63
LBN,13,3.76
LBN,14,3.88
LBN,15,3.98
LBN,16,4.11
LBN,17,4.26
LBN,18,4.36
LBN,19,4.39
LBN,20,4.4
LBN,21,4.49
LBN,22,4.57
LBN,23,4.67
LBN,24,4.79
LBN,25,4.94
LBN,26,4.97
LBN,27,5.09
LBN,28,5.18
LBN,29,5.3
LBN,30,5.42
LBN,31,5.48
LBN,32,5.57
LBN,33,5.71
LBN,34,5.9
LBN,35,6.06
LBN,36,6.19
LBN,37,6.25
LBN,38,6.37
LBN,39,6.49
LBN,40,6.65
LBN,41,6.73
LBN,42,6.84
LBN,43,6.93
LBN,44,7.1
LBN,45,7.22
LBN,46,7.32
LBN,47,7.48
LBN,48,7.65
LBN,49,7.79
LBN,50,7.96
LBN,51,8.13
LBN,52,8.29
LBN,53,8.48
LBN,54,8.59
LBN,55,8.72
LBN,56,8.86
LBN,57,9.01
LBN,58,9.2
LBN,59,9.32
LBN,60,9.37
LBN,61,9.49
LBN,62,9.63
LBN,63,9.87
LBN,64,10.13
LBN,65,10.34
LBN,66,10.5
LBN,67,10.68
LBN,68,10.92
LBN,69,11.2
LBN,70,11.42
LBN,71,11.66
LBN,72,11.83
LBN,73,12.03
LBN,74,12.27
LBN,75,12.54
LBN,76,12.86
LBN,77,13.29
LBN,78,13.58
LBN,79,13.84
LBN,80,14.23
LBN,81,14.69
LBN,82,15.08
LBN,83,15.45
LBN,84,15.96
LBN,85,16.4
LBN,86,16.87
LBN,87,17.29
LBN,88,17.72
LBN,89,17.99
LBN,90,18.64
LBN,91,19.31
LBN,92,20.13
LBN,93,21.02
LBN,94,21.53
LBN,95,22.48
LBN,96,22.95
LBN,97,24.52
LBN,98,26.98
LBN,99,30.22
LBN,100,43.94
LBR,1,0.9
LBR,2,1.15
LBR,3,1.29
LBR,4,1.39
LBR,5,1.49
LBR,6,1.56
LBR,7,1.65
LBR,8,1.72
LBR,9,1.8
LBR,10,1.85
LBR,11,1.91
LBR,12,1.98
LBR,13,2.03
LBR,14,2.07
LBR,15,2.12
LBR,16,2.19
LBR,17,2.23
LBR,18,2.28
LBR,19,2.33
LBR,20,2.38
LBR,21,2.43
LBR,22,2.5
LBR,23,2.55
LBR,24,2.59
LBR,25,2.65
LBR,26,2.7
LBR,27,2.73
LBR,28,2.78
LBR,29,2.84
LBR,30,2.88
LBR,31,2.92
LBR,32,2.99
LBR,33,3.05
LBR,34,3.11
LBR,35,3.16
LBR,36,3.2
LBR,37,3.25
LBR,38,3.31
LBR,39,3.36
LBR,40,3.42
LBR,41,3.49
LBR,42,3.53
LBR,43,3.58
LBR,44,3.64
LBR,45,3.69
LBR,46,3.77
LBR,47,3.84
LBR,48,3.9
LBR,49,3.93
LBR,50,3.99
LBR,51,4.05
LBR,52,4.12
LBR,53,4.2
LBR,54,4.28
LBR,55,4.33
LBR,56,4.39
LBR,57,4.43
LBR,58,4.49
LBR,59,4.55
LBR,60,4.64
LBR,61,4.73
LBR,62,4.8
LBR,63,4.88
LBR,64,4.95
LBR,65,5.02
LBR,66,5.1
LBR,67,5.22
LBR,68,5.32
LBR,69,5.39
LBR,70,5.49
LBR,71,5.61
LBR,72,5.73
LBR,73,5.89
LBR,74,5.97
LBR,75,6.05
LBR,76,6.2
LBR,77,6.36
LBR,78,6.48
LBR,79,6.6
LBR,80,6.77
LBR,81,6.95
LBR,82,7.15
LBR,83,7.36
LBR,84,7.55
LBR,85,7.76
LBR,86,7.95
LBR,87,8.23
LBR,88,8.45
LBR,89,8.72
LBR,90,9.08
LBR,91,9.36
LBR,92,9.77
LBR,93,10.31
LBR,94,10.89
LBR,95,11.45
LBR,96,12.22
LBR,97,13.22
LBR,98,14.3
LBR,99,16.77
LBR,100,27.27
LBY,1,1.98
LBY,2,3.07
LBY,3,3.68
LBY,4,4.16
LBY,5,4.55
LBY,6,4.9
LBY,7,5.21
LBY,8,5.5
LBY,9,5.76
LBY,10,6.01
LBY,11,6.25
LBY,12,6.47
LBY,13,6.69
LBY,14,6.9
LBY,15,7.1
LBY,16,7.3
LBY,17,7.49
LBY,18,7.67
LBY,19,7.85
LBY,20,8.03
LBY,21,8.21
LBY,22,8.38
LBY,23,8.55
LBY,24,8.72
LBY,25,8.89
LBY,26,9.06
LBY,27,9.22
LBY,28,9.38
LBY,29,9.55
LBY,30,9.71
LBY,31,9.87
LBY,32,10.03
LBY,33,10.19
LBY,34,10.35
LBY,35,10.51
LBY,36,10.68
LBY,37,10.84
LBY,38,11
LBY,39,11.16
LBY,40,11.33
LBY,41,11.49
LBY,42,11.66
LBY,43,11.82
LBY,44,11.99
LBY,45,12.16
LBY,46,12.33
LBY,47,12.51
LBY,48,12.68
LBY,49,12.86
LBY,50,13.04
LBY,51,13.22
LBY,52,13.41
LBY,53,13.59
LBY,54,13.78
LBY,55,13.98
LBY,56,14.17
LBY,57,14.37
LBY,58,14.58
LBY,59,14.79
LBY,60,15
LBY,61,15.22
LBY,62,15.44
LBY,63,15.67
LBY,64,15.91
LBY,65,16.15
LBY,66,16.4
LBY,67,16.65
LBY,68,16.91
LBY,69,17.19
LBY,70,17.47
LBY,71,17.76
LBY,72,18.06
LBY,73,18.37
LBY,74,18.7
LBY,75,19.04
LBY,76,19.39
LBY,77,19.76
LBY,78,20.15
LBY,79,20.57
LBY,80,21
LBY,81,21.46
LBY,82,21.95
LBY,83,22.47
LBY,84,23.03
LBY,85,23.63
LBY,86,24.28
LBY,87,24.99
LBY,88,25.77
LBY,89,26.63
LBY,90,27.59
LBY,91,28.68
LBY,92,29.92
LBY,93,31.37
LBY,94,33.09
LBY,95,35.19
LBY,96,37.88
LBY,97,41.5
LBY,98,46.87
LBY,99,56.48
LBY,100,98.07
LCA,1,4.93
LCA,2,5.96
LCA,3,6.21
LCA,4,6.77
LCA,5,7.37
LCA,6,8.13
LCA,7,8.77
LCA,8,9.27
LCA,9,10.33
LCA,10,11.26
LCA,11,11.76
LCA,12,12.14
LCA,13,12.53
LCA,14,12.92
LCA,15,13.23
LCA,16,13.38
LCA,17,13.61
LCA,18,13.97
LCA,19,14.37
LCA,20,14.76
LCA,21,15.09
LCA,22,15.5
LCA,23,15.91
LCA,24,16.25
LCA,25,16.86
LCA,26,17.29
LCA,27,17.65
LCA,28,17.9
LCA,29,18.29
LCA,30,18.49
LCA,31,18.69
LCA,32,18.93
LCA,33,19.37
LCA,34,19.77
LCA,35,20.09
LCA,36,20.41
LCA,37,20.67
LCA,38,20.88
LCA,39,21.24
LCA,40,21.67
LCA,41,22.3
LCA,42,22.98
LCA,43,23.37
LCA,44,23.73
LCA,45,24.11
LCA,46,24.46
LCA,47,24.88
LCA,48,25.2
LCA,49,25.59
LCA,50,25.88
LCA,51,26.48
LCA,52,27.22
LCA,53,27.81
LCA,54,28.15
LCA,55,28.6
LCA,56,29.01
LCA,57,29.39
LCA,58,29.87
LCA,59,30.5
LCA,60,31.25
LCA,61,31.81
LCA,62,32.78
LCA,63,33.77
LCA,64,34.34
LCA,65,34.98
LCA,66,35.38
LCA,67,35.75
LCA,68,36.33
LCA,69,37.4
LCA,70,38.42
LCA,71,39.56
LCA,72,40.78
LCA,73,41.81
LCA,74,42.75
LCA,75,43.58
LCA,76,44.58
LCA,77,46.41
LCA,78,47.93
LCA,79,48.84
LCA,80,50.42
LCA,81,52.82
LCA,82,54.64
LCA,83,56.58
LCA,84,58.68
LCA,85,60.75
LCA,86,62.49
LCA,87,65.27
LCA,88,67.88
LCA,89,71.2
LCA,90,75.27
LCA,91,79.13
LCA,92,83.85
LCA,93,90.08
LCA,94,99.58
LCA,95,109.9
LCA,96,118.23
LCA,97,132.2
LCA,98,156.4
LCA,99,185.54
LCA,100,252.15
LIE,1,4.52
LIE,2,6.8
LIE,3,8.07
LIE,4,9.03
LIE,5,9.82
LIE,6,10.52
LIE,7,11.14
LIE,8,11.71
LIE,9,12.23
LIE,10,12.72
LIE,11,13.19
LIE,12,13.63
LIE,13,14.05
LIE,14,14.46
LIE,15,14.85
LIE,16,15.23
LIE,17,15.6
LIE,18,15.96
LIE,19,16.32
LIE,20,16.66
LIE,21,17
LIE,22,17.34
LIE,23,17.66
LIE,24,17.99
LIE,25,18.31
LIE,26,18.63
LIE,27,18.94
LIE,28,19.26
LIE,29,19.57
LIE,30,19.87
LIE,31,20.18
LIE,32,20.49
LIE,33,20.79
LIE,34,21.1
LIE,35,21.41
LIE,36,21.71
LIE,37,22.02
LIE,38,22.32
LIE,39,22.63
LIE,40,22.94
LIE,41,23.25
LIE,42,23.56
LIE,43,23.88
LIE,44,24.19
LIE,45,24.51
LIE,46,24.83
LIE,47,25.16
LIE,48,25.48
LIE,49,25.82
LIE,50,26.15
LIE,51,26.49
LIE,52,26.83
LIE,53,27.18
LIE,54,27.54
LIE,55,27.9
LIE,56,28.26
LIE,57,28.64
LIE,58,29.01
LIE,59,29.4
LIE,60,29.8
LIE,61,30.2
LIE,62,30.61
LIE,63,31.03
LIE,64,31.46
LIE,65,31.91
LIE,66,32.36
LIE,67,32.83
LIE,68,33.31
LIE,69,33.81
LIE,70,34.33
LIE,71,34.86
LIE,72,35.41
LIE,73,35.98
LIE,74,36.57
LIE,75,37.19
LIE,76,37.83
LIE,77,38.51
LIE,78,39.22
LIE,79,39.96
LIE,80,40.75
LIE,81,41.58
LIE,82,42.46
LIE,83,43.39
LIE,84,44.4
LIE,85,45.48
LIE,86,46.64
LIE,87,47.91
LIE,88,49.3
LIE,89,50.83
LIE,90,52.53
LIE,91,54.45
LIE,92,56.64
LIE,93,59.18
LIE,94,62.2
LIE,95,65.88
LIE,96,70.54
LIE,97,76.8
LIE,98,86.01
LIE,99,102.29
LIE,100,170.01
LKA,1,2.18
LKA,2,2.68
LKA,3,2.96
LKA,4,3.16
LKA,5,3.36
LKA,6,3.52
LKA,7,3.64
LKA,8,3.77
LKA,9,3.87
LKA,10,3.98
LKA,11,4.11
LKA,12,4.22
LKA,13,4.32
LKA,14,4.41
LKA,15,4.51
LKA,16,4.6
LKA,17,4.7
LKA,18,4.79
LKA,19,4.89
LKA,20,4.97
LKA,21,5.06
LKA,22,5.15
LKA,23,5.25
LKA,24,5.35
LKA,25,5.44
LKA,26,5.53
LKA,27,5.6
LKA,28,5.69
LKA,29,5.77
LKA,30,5.85
LKA,31,5.95
LKA,32,6.04
LKA,33,6.13
LKA,34,6.22
LKA,35,6.32
LKA,36,6.42
LKA,37,6.52
LKA,38,6.62
LKA,39,6.72
LKA,40,6.81
LKA,41,6.91
LKA,42,7.01
LKA,43,7.12
LKA,44,7.23
LKA,45,7.34
LKA,46,7.45
LKA,47,7.56
LKA,48,7.67
LKA,49,7.79
LKA,50,7.9
LKA,51,8.01
LKA,52,8.13
LKA,53,8.25
LKA,54,8.37
LKA,55,8.5
LKA,56,8.62
LKA,57,8.73
LKA,58,8.88
LKA,59,9.02
LKA,60,9.15
LKA,61,9.29
LKA,62,9.44
LKA,63,9.59
LKA,64,9.75
LKA,65,9.93
LKA,66,10.1
LKA,67,10.28
LKA,68,10.45
LKA,69,10.62
LKA,70,10.82
LKA,71,11.03
LKA,72,11.24
LKA,73,11.47
LKA,74,11.71
LKA,75,11.94
LKA,76,12.18
LKA,77,12.43
LKA,78,12.72
LKA,79,13.02
LKA,80,13.37
LKA,81,13.71
LKA,82,14.08
LKA,83,14.45
LKA,84,14.87
LKA,85,15.29
LKA,86,15.8
LKA,87,16.38
LKA,88,17.07
LKA,89,17.76
LKA,90,18.5
LKA,91,19.38
LKA,92,20.45
LKA,93,21.69
LKA,94,23.02
LKA,95,24.59
LKA,96,27.07
LKA,97,30.34
LKA,98,35.41
LKA,99,43.63
LKA,100,82.35
LSO,1,0.4
LSO,2,0.57
LSO,3,0.66
LSO,4,0.73
LSO,5,0.82
LSO,6,0.89
LSO,7,0.93
LSO,8,1.01
LSO,9,1.1
LSO,10,1.15
LSO,11,1.2
LSO,12,1.26
LSO,13,1.31
LSO,14,1.34
LSO,15,1.37
LSO,16,1.41
LSO,17,1.46
LSO,18,1.5
LSO,19,1.54
LSO,20,1.59
LSO,21,1.64
LSO,22,1.71
LSO,23,1.76
LSO,24,1.8
LSO,25,1.85
LSO,26,1.9
LSO,27,1.95
LSO,28,1.99
LSO,29,2.03
LSO,30,2.07
LSO,31,2.12
LSO,32,2.17
LSO,33,2.22
LSO,34,2.27
LSO,35,2.32
LSO,36,2.39
LSO,37,2.45
LSO,38,2.53
LSO,39,2.59
LSO,40,2.65
LSO,41,2.7
LSO,42,2.78
LSO,43,2.83
LSO,44,2.89
LSO,45,2.96
LSO,46,3.04
LSO,47,3.1
LSO,48,3.19
LSO,49,3.25
LSO,50,3.3
LSO,51,3.39
LSO,52,3.5
LSO,53,3.58
LSO,54,3.66
LSO,55,3.75
LSO,56,3.83
LSO,57,3.9
LSO,58,3.98
LSO,59,4.1
LSO,60,4.23
LSO,61,4.35
LSO,62,4.45
LSO,63,4.52
LSO,64,4.62
LSO,65,4.73
LSO,66,4.82
LSO,67,4.94
LSO,68,5.04
LSO,69,5.14
LSO,70,5.25
LSO,71,5.34
LSO,72,5.47
LSO,73,5.62
LSO,74,5.78
LSO,75,5.94
LSO,76,6.07
LSO,77,6.27
LSO,78,6.44
LSO,79,6.6
LSO,80,6.78
LSO,81,6.96
LSO,82,7.17
LSO,83,7.36
LSO,84,7.61
LSO,85,7.89
LSO,86,8.15
LSO,87,8.37
LSO,88,8.7
LSO,89,9.05
LSO,90,9.48
LSO,91,9.93
LSO,92,10.46
LSO,93,11.01
LSO,94,11.71
LSO,95,12.53
LSO,96,13.66
LSO,97,15.15
LSO,98,17.48
LSO,99,21.46
LSO,100,34.01
LTU,1,0.99
LTU,2,4.84
LTU,3,7.68
LTU,4,9.74
LTU,5,11.72
LTU,6,12.94
LTU,7,14.08
LTU,8,15.35
LTU,9,16.42
LTU,10,17.55
LTU,11,18.72
LTU,12,19.36
LTU,13,20.02
LTU,14,20.63
LTU,15,21.34
LTU,16,22.2
LTU,17,23.01
LTU,18,23.69
LTU,19,24.28
LTU,20,24.85
LTU,21,25.29
LTU,22,25.85
LTU,23,26.29
LTU,24,26.73
LTU,25,27.26
LTU,26,27.84
LTU,27,28.29
LTU,28,28.65
LTU,29,29.14
LTU,30,29.7
LTU,31,30.22
LTU,32,30.7
LTU,33,31.27
LTU,34,31.8
LTU,35,32.29
LTU,36,32.7
LTU,37,33.11
LTU,38,33.7
LTU,39,34.31
LTU,40,34.81
LTU,41,35.48
LTU,42,35.98
LTU,43,36.52
LTU,44,37.08
LTU,45,37.51
LTU,46,37.87
LTU,47,38.44
LTU,48,39.15
LTU,49,39.85
LTU,50,40.41
LTU,51,41.06
LTU,52,41.66
LTU,53,42.32
LTU,54,42.89
LTU,55,43.5
LTU,56,44.1
LTU,57,44.8
LTU,58,45.63
LTU,59,46.47
LTU,60,47.14
LTU,61,47.74
LTU,62,48.45
LTU,63,49.13
LTU,64,49.98
LTU,65,50.68
LTU,66,51.44
LTU,67,52.27
LTU,68,53.17
LTU,69,54.09
LTU,70,55.16
LTU,71,56.19
LTU,72,57.51
LTU,73,58.61
LTU,74,59.68
LTU,75,60.61
