iso3c,percentile,income
DOM,42,15.53
DOM,43,15.81
DOM,44,16.05
DOM,45,16.32
DOM,46,16.62
DOM,47,16.98
DOM,48,17.31
DOM,49,17.61
DOM,50,17.9
DOM,51,18.15
DOM,52,18.43
DOM,53,18.69
DOM,54,18.99
DOM,55,19.35
DOM,56,19.78
DOM,57,20.11
DOM,58,20.48
DOM,59,20.88
DOM,60,21.22
DOM,61,21.56
DOM,62,21.96
DOM,63,22.41
DOM,64,22.8
DOM,65,23.22
DOM,66,23.64
DOM,67,24.09
DOM,68,24.58
DOM,69,25.09
DOM,70,25.63
DOM,71,26.18
DOM,72,26.69
DOM,73,27.22
DOM,74,27.81
DOM,75,28.49
DOM,76,29.12
DOM,77,29.67
DOM,78,30.39
DOM,79,31.14
DOM,80,31.95
DOM,81,32.65
DOM,82,33.42
DOM,83,34.51
DOM,84,35.54
DOM,85,36.47
DOM,86,37.35
DOM,87,38.51
DOM,88,39.83
DOM,89,41.18
DOM,90,42.96
DOM,91,45.15
DOM,92,47.46
DOM,93,49.51
DOM,94,52.67
DOM,95,56.26
DOM,96,60.61
DOM,97,65.68
DOM,98,73.37
DOM,99,86.6
DOM,100,153.34
DZA,1,3.97
DZA,2,4.16
DZA,3,4.35
DZA,4,4.53
DZA,5,4.71
DZA,6,4.88
DZA,7,5.04
DZA,8,5.2
DZA,9,5.35
DZA,10,5.5
DZA,11,5.65
DZA,12,5.8
DZA,13,5.94
DZA,14,6.07
DZA,15,6.21
DZA,16,6.34
DZA,17,6.47
DZA,18,6.6
DZA,19,6.72
DZA,20,6.85
DZA,21,6.97
DZA,22,7.09
DZA,23,7.21
DZA,24,7.33
DZA,25,7.44
DZA,26,7.56
DZA,27,7.67
DZA,28,7.78
DZA,29,7.9
DZA,30,8.01
DZA,31,8.12
DZA,32,8.23
DZA,33,8.34
DZA,34,8.45
DZA,35,8.56
DZA,36,8.67
DZA,37,8.78
DZA,38,8.89
DZA,39,8.99
DZA,40,9.1
DZA,41,9.21
DZA,42,9.32
DZA,43,9.43
DZA,44,9.54
DZA,45,9.65
DZA,46,9.76
DZA,47,9.88
DZA,48,9.99
DZA,49,10.1
DZA,50,10.22
DZA,51,10.33
DZA,52,10.45
DZA,53,10.57
DZA,54,10.69
DZA,55,10.81
DZA,56,10.94
DZA,57,11.06
DZA,58,11.19
DZA,59,11.32
DZA,60,11.45
DZA,61,11.58
DZA,62,11.72
DZA,63,11.86
DZA,64,12
DZA,65,12.15
DZA,66,12.3
DZA,67,12.45
DZA,68,12.61
DZA,69,12.78
DZA,70,12.95
DZA,71,13.12
DZA,72,13.3
DZA,73,13.49
DZA,74,13.68
DZA,75,13.88
DZA,76,14.09
DZA,77,14.31
DZA,78,14.54
DZA,79,14.79
DZA,80,15.04
DZA,81,15.32
DZA,82,15.6
DZA,83,15.91
DZA,84,16.24
DZA,85,16.6
DZA,86,16.98
DZA,87,17.4
DZA,88,17.86
DZA,89,18.37
DZA,90,18.94
DZA,91,19.58
DZA,92,20.31
DZA,93,21.17
DZA,94,22.19
DZA,95,23.43
DZA,96,25
DZA,97,27.08
DZA,98,30.08
DZA,99,34.96
DZA,100,45.66
ECU,1,1.26
ECU,2,1.66
ECU,3,2.22
ECU,4,2.41
ECU,5,2.47
ECU,6,2.55
ECU,7,2.84
ECU,8,3.12
ECU,9,3.43
ECU,10,3.66
ECU,11,3.76
ECU,12,4.01
ECU,13,4.33
ECU,14,4.46
ECU,15,4.64
ECU,16,4.82
ECU,17,5.09
ECU,18,5.33
ECU,19,5.49
ECU,20,5.6
ECU,21,5.79
ECU,22,6.07
ECU,23,6.25
ECU,24,6.49
ECU,25,6.74
ECU,26,6.9
ECU,27,7.1
ECU,28,7.28
ECU,29,7.54
ECU,30,7.78
ECU,31,7.93
ECU,32,8.1
ECU,33,8.36
ECU,34,8.53
ECU,35,8.73
ECU,36,8.96
ECU,37,9.11
ECU,38,9.38
ECU,39,9.62
ECU,40,9.82
ECU,41,10.03
ECU,42,10.25
ECU,43,10.49
ECU,44,10.81
ECU,45,10.99
ECU,46,11.12
ECU,47,11.33
ECU,48,11.6
ECU,49,11.75
ECU,50,12.01
ECU,51,12.37
ECU,52,12.66
ECU,53,12.95
ECU,54,13.26
ECU,55,13.51
ECU,56,13.75
ECU,57,14.01
ECU,58,14.3
ECU,59,14.62
ECU,60,14.94
ECU,61,15.31
ECU,62,15.68
ECU,63,16.01
ECU,64,16.27
ECU,65,16.48
ECU,66,16.84
ECU,67,17.26
ECU,68,17.71
ECU,69,18.03
ECU,70,18.51
ECU,71,18.99
ECU,72,19.35
ECU,73,19.82
ECU,74,20.28
ECU,75,20.67
ECU,76,21.22
ECU,77,21.78
ECU,78,22.32
ECU,79,22.94
ECU,80,23.58
ECU,81,24.17
ECU,82,24.97
ECU,83,25.84
ECU,84,26.59
ECU,85,27.36
ECU,86,28.43
ECU,87,29.52
ECU,88,30.7
ECU,89,32.05
ECU,90,33.55
ECU,91,35.18
ECU,92,37.41
ECU,93,40.21
ECU,94,42.71
ECU,95,45.85
ECU,96,49.44
ECU,97,54.63
ECU,98,61.88
ECU,99,75.87
ECU,100,129.85
EGY,1,2.57
EGY,2,3.18
EGY,3,3.54
EGY,4,3.77
EGY,5,3.96
EGY,6,4.1
EGY,7,4.26
EGY,8,4.4
EGY,9,4.52
EGY,10,4.63
EGY,11,4.75
EGY,12,4.84
EGY,13,4.94
EGY,14,5.03
EGY,15,5.13
EGY,16,5.22
EGY,17,5.3
EGY,18,5.38
EGY,19,5.44
EGY,20,5.51
EGY,21,5.59
EGY,22,5.66
EGY,23,5.75
EGY,24,5.85
EGY,25,5.92
EGY,26,6
EGY,27,6.08
EGY,28,6.16
EGY,29,6.23
EGY,30,6.3
EGY,31,6.37
EGY,32,6.43
EGY,33,6.5
EGY,34,6.57
EGY,35,6.65
EGY,36,6.72
EGY,37,6.79
EGY,38,6.87
EGY,39,6.95
EGY,40,7.03
EGY,41,7.1
EGY,42,7.18
EGY,43,7.28
EGY,44,7.36
EGY,45,7.44
EGY,46,7.5
EGY,47,7.57
EGY,48,7.65
EGY,49,7.74
EGY,50,7.83
EGY,51,7.91
EGY,52,7.98
EGY,53,8.06
EGY,54,8.14
EGY,55,8.22
EGY,56,8.31
EGY,57,8.4
EGY,58,8.5
EGY,59,8.59
EGY,60,8.69
EGY,61,8.78
EGY,62,8.88
EGY,63,8.98
EGY,64,9.08
EGY,65,9.19
EGY,66,9.3
EGY,67,9.42
EGY,68,9.55
EGY,69,9.69
EGY,70,9.81
EGY,71,9.95
EGY,72,10.09
EGY,73,10.26
EGY,74,10.42
EGY,75,10.59
EGY,76,10.76
EGY,77,10.92
EGY,78,11.08
EGY,79,11.28
EGY,80,11.47
EGY,81,11.7
EGY,82,11.93
EGY,83,12.18
EGY,84,12.5
EGY,85,12.8
EGY,86,13.13
EGY,87,13.49
EGY,88,13.89
EGY,89,14.29
EGY,90,14.74
EGY,91,15.27
EGY,92,15.88
EGY,93,16.57
EGY,94,17.43
EGY,95,18.6
EGY,96,19.88
EGY,97,21.54
EGY,98,24
EGY,99,28.58
EGY,100,51.95
ERI,1,0.56
ERI,2,0.92
ERI,3,1.14
ERI,4,1.32
ERI,5,1.47
ERI,6,1.6
ERI,7,1.73
ERI,8,1.84
ERI,9,1.94
ERI,10,2.04
ERI,11,2.14
ERI,12,2.23
ERI,13,2.32
ERI,14,2.41
ERI,15,2.49
ERI,16,2.57
ERI,17,2.65
ERI,18,2.73
ERI,19,2.81
ERI,20,2.89
ERI,21,2.96
ERI,22,3.03
ERI,23,3.11
ERI,24,3.18
ERI,25,3.25
ERI,26,3.33
ERI,27,3.4
ERI,28,3.47
ERI,29,3.54
ERI,30,3.61
ERI,31,3.69
ERI,32,3.76
ERI,33,3.83
ERI,34,3.9
ERI,35,3.97
ERI,36,4.05
ERI,37,4.12
ERI,38,4.19
ERI,39,4.27
ERI,40,4.34
ERI,41,4.42
ERI,42,4.49
ERI,43,4.57
ERI,44,4.65
ERI,45,4.72
ERI,46,4.8
ERI,47,4.88
ERI,48,4.96
ERI,49,5.05
ERI,50,5.13
ERI,51,5.22
ERI,52,5.3
ERI,53,5.39
ERI,54,5.48
ERI,55,5.57
ERI,56,5.67
ERI,57,5.76
ERI,58,5.86
ERI,59,5.96
ERI,60,6.06
ERI,61,6.17
ERI,62,6.27
ERI,63,6.38
ERI,64,6.5
ERI,65,6.62
ERI,66,6.74
ERI,67,6.86
ERI,68,6.99
ERI,69,7.12
ERI,70,7.26
ERI,71,7.41
ERI,72,7.56
ERI,73,7.71
ERI,74,7.87
ERI,75,8.05
ERI,76,8.22
ERI,77,8.41
ERI,78,8.61
ERI,79,8.82
ERI,80,9.04
ERI,81,9.28
ERI,82,9.53
ERI,83,9.8
ERI,84,10.09
ERI,85,10.4
ERI,86,10.74
ERI,87,11.12
ERI,88,11.53
ERI,89,11.99
ERI,90,12.51
ERI,91,13.09
ERI,92,13.77
ERI,93,14.56
ERI,94,15.52
ERI,95,16.7
ERI,96,18.23
ERI,97,20.32
ERI,98,23.48
ERI,99,29.31
ERI,100,57.62
ESP,1,1.54
ESP,2,6.41
ESP,3,9.25
ESP,4,11.17
ESP,5,13.01
ESP,6,14.61
ESP,7,15.94
ESP,8,17.25
ESP,9,18.29
ESP,10,19.33
ESP,11,20.58
ESP,12,21.58
ESP,13,22.47
ESP,14,23.35
ESP,15,24.27
ESP,16,25.03
ESP,17,25.85
ESP,18,26.62
ESP,19,27.51
ESP,20,28.35
ESP,21,29.15
ESP,22,29.92
ESP,23,30.62
ESP,24,31.33
ESP,25,32.1
ESP,26,32.79
ESP,27,33.46
ESP,28,34.07
ESP,29,34.72
ESP,30,35.48
ESP,31,36.19
ESP,32,36.87
ESP,33,37.5
ESP,34,38.29
ESP,35,38.99
ESP,36,39.59
ESP,37,40.25
ESP,38,40.86
ESP,39,41.45
ESP,40,42.03
ESP,41,42.68
ESP,42,43.36
ESP,43,44.05
ESP,44,44.69
ESP,45,45.33
ESP,46,46.06
ESP,47,46.81
ESP,48,47.41
ESP,49,48.06
ESP,50,48.77
ESP,51,49.4
ESP,52,50.14
ESP,53,50.86
ESP,54,51.61
ESP,55,52.32
ESP,56,53.13
ESP,57,53.92
ESP,58,54.69
ESP,59,55.55
ESP,60,56.44
ESP,61,57.36
ESP,62,58.22
ESP,63,59.1
ESP,64,59.85
ESP,65,60.74
ESP,66,61.6
ESP,67,62.53
ESP,68,63.57
ESP,69,64.63
ESP,70,65.68
ESP,71,66.74
ESP,72,67.83
ESP,73,68.85
ESP,74,70
ESP,75,71.12
ESP,76,72.33
ESP,77,73.68
ESP,78,75.09
ESP,79,76.57
ESP,80,78.14
ESP,81,79.82
ESP,82,81.62
ESP,83,83.53
ESP,84,85.48
ESP,85,87.54
ESP,86,89.52
ESP,87,91.72
ESP,88,94.29
ESP,89,97.1
ESP,90,100.25
ESP,91,103.67
ESP,92,107.47
ESP,93,111.72
ESP,94,116.11
ESP,95,121.65
ESP,96,128.47
ESP,97,136.71
ESP,98,149.05
ESP,99,172.07
ESP,100,247.85
EST,1,3.98
EST,2,9.08
EST,3,11.49
EST,4,13.1
EST,5,14.44
EST,6,15.54
EST,7,16.52
EST,8,17.38
EST,9,18.41
EST,10,19.21
EST,11,20.17
EST,12,21.19
EST,13,21.92
EST,14,22.46
EST,15,22.88
EST,16,23.33
EST,17,23.89
EST,18,24.42
EST,19,24.78
EST,20,25.14
EST,21,25.55
EST,22,26.04
EST,23,26.41
EST,24,26.69
EST,25,27.06
EST,26,27.38
EST,27,27.84
EST,28,28.23
EST,29,28.63
EST,30,28.99
EST,31,29.24
EST,32,29.58
EST,33,29.89
EST,34,30.12
EST,35,30.44
EST,36,30.74
EST,37,31.02
EST,38,31.36
EST,39,31.66
EST,40,32.04
EST,41,32.47
EST,42,33.01
EST,43,33.53
EST,44,34.08
EST,45,34.51
EST,46,34.9
EST,47,35.41
EST,48,35.87
EST,49,36.43
EST,50,37.05
EST,51,37.58
EST,52,38.09
EST,53,38.62
EST,54,39.11
EST,55,39.66
EST,56,40.12
EST,57,40.76
EST,58,41.47
EST,59,42.13
EST,60,42.69
EST,61,43.38
EST,62,44.16
EST,63,44.74
EST,64,45.36
EST,65,45.97
EST,66,46.62
EST,67,47.42
EST,68,48.23
EST,69,49.05
EST,70,49.83
EST,71,50.89
EST,72,51.68
EST,73,52.72
EST,74,53.75
EST,75,54.82
EST,76,55.84
EST,77,57.04
EST,78,58.13
EST,79,59.13
EST,80,60.38
EST,81,61.58
EST,82,63.15
EST,83,64.82
EST,84,66.58
EST,85,68.23
EST,86,69.66
EST,87,72.03
EST,88,74.79
EST,89,76.83
EST,90,79.65
EST,91,82.5
EST,92,85.3
EST,93,88.22
EST,94,91.2
EST,95,95.45
EST,96,100.72
EST,97,106.33
EST,98,116.54
EST,99,126.84
EST,100,165.08
ETH,1,0.97
ETH,2,1.27
ETH,3,1.44
ETH,4,1.55
ETH,5,1.64
ETH,6,1.72
ETH,7,1.8
ETH,8,1.87
ETH,9,1.92
ETH,10,1.99
ETH,11,2.04
ETH,12,2.09
ETH,13,2.15
ETH,14,2.2
ETH,15,2.25
ETH,16,2.3
ETH,17,2.35
ETH,18,2.4
ETH,19,2.45
ETH,20,2.49
ETH,21,2.54
ETH,22,2.58
ETH,23,2.63
ETH,24,2.67
ETH,25,2.73
ETH,26,2.78
ETH,27,2.83
ETH,28,2.87
ETH,29,2.92
ETH,30,2.96
ETH,31,3.01
ETH,32,3.05
ETH,33,3.09
ETH,34,3.14
ETH,35,3.18
ETH,36,3.23
ETH,37,3.27
ETH,38,3.31
ETH,39,3.36
ETH,40,3.4
ETH,41,3.45
ETH,42,3.5
ETH,43,3.54
ETH,44,3.59
ETH,45,3.64
ETH,46,3.69
ETH,47,3.74
ETH,48,3.78
ETH,49,3.83
ETH,50,3.88
ETH,51,3.94
ETH,52,3.99
ETH,53,4.04
ETH,54,4.09
ETH,55,4.15
ETH,56,4.2
ETH,57,4.25
ETH,58,4.31
ETH,59,4.38
ETH,60,4.43
ETH,61,4.5
ETH,62,4.56
ETH,63,4.63
ETH,64,4.69
ETH,65,4.76
ETH,66,4.84
ETH,67,4.92
ETH,68,4.99
ETH,69,5.07
ETH,70,5.15
ETH,71,5.23
ETH,72,5.31
ETH,73,5.39
ETH,74,5.48
ETH,75,5.58
ETH,76,5.67
ETH,77,5.78
ETH,78,5.89
ETH,79,6
ETH,80,6.12
ETH,81,6.25
ETH,82,6.37
ETH,83,6.5
ETH,84,6.66
ETH,85,6.83
ETH,86,7
ETH,87,7.2
ETH,88,7.41
ETH,89,7.63
ETH,90,7.9
ETH,91,8.19
ETH,92,8.5
ETH,93,8.89
ETH,94,9.34
ETH,95,9.86
ETH,96,10.52
ETH,97,11.37
ETH,98,12.61
ETH,99,14.63
ETH,100,21.72
FIN,1,8.72
FIN,2,16.89
FIN,3,21.01
FIN,4,23.37
FIN,5,24.99
FIN,6,26.12
FIN,7,27.17
FIN,8,28.24
FIN,9,29.31
FIN,10,30.77
FIN,11,31.82
FIN,12,32.66
FIN,13,33.66
FIN,14,34.51
FIN,15,35.2
FIN,16,35.79
FIN,17,36.63
FIN,18,37.33
FIN,19,38.08
FIN,20,38.74
FIN,21,39.39
FIN,22,40.08
FIN,23,40.91
FIN,24,41.54
FIN,25,42.03
FIN,26,42.67
FIN,27,43.23
FIN,28,43.76
FIN,29,44.25
FIN,30,44.84
FIN,31,45.53
FIN,32,46.17
FIN,33,46.75
FIN,34,47.21
FIN,35,47.7
FIN,36,48.26
FIN,37,48.84
FIN,38,49.35
FIN,39,49.84
FIN,40,50.38
FIN,41,50.87
FIN,42,51.46
FIN,43,52.01
FIN,44,52.57
FIN,45,53.17
FIN,46,53.75
FIN,47,54.4
FIN,48,55.01
FIN,49,55.64
FIN,50,56.14
FIN,51,56.7
FIN,52,57.39
FIN,53,58.08
FIN,54,58.71
FIN,55,59.37
FIN,56,60.02
FIN,57,60.61
FIN,58,61.28
FIN,59,62.02
FIN,60,62.85
FIN,61,63.61
FIN,62,64.24
FIN,63,64.96
FIN,64,65.76
FIN,65,66.67
FIN,66,67.63
FIN,67,68.36
FIN,68,69.34
FIN,69,70.25
FIN,70,71.17
FIN,71,72.25
FIN,72,73.4
FIN,73,74.54
FIN,74,75.83
FIN,75,77.03
FIN,76,78.16
FIN,77,79.32
FIN,78,80.3
FIN,79,81.36
FIN,80,82.77
FIN,81,84.34
FIN,82,85.63
FIN,83,87.02
FIN,84,88.44
FIN,85,90.04
FIN,86,91.78
FIN,87,93.76
FIN,88,95.56
FIN,89,97.6
FIN,90,100.15
FIN,91,102.91
FIN,92,106.05
FIN,93,109.57
FIN,94,114.12
FIN,95,119.08
FIN,96,126.24
FIN,97,135.24
FIN,98,146.94
FIN,99,170.45
FIN,100,290.81
FJI,1,2.05
FJI,2,2.53
FJI,3,2.81
FJI,4,3.02
FJI,5,3.19
FJI,6,3.36
FJI,7,3.52
FJI,8,3.6
FJI,9,3.72
FJI,10,3.83
FJI,11,3.95
FJI,12,4.09
FJI,13,4.23
FJI,14,4.33
FJI,15,4.44
FJI,16,4.53
FJI,17,4.63
FJI,18,4.76
FJI,19,4.87
FJI,20,4.95
FJI,21,5.04
FJI,22,5.14
FJI,23,5.23
FJI,24,5.34
FJI,25,5.43
FJI,26,5.53
FJI,27,5.62
FJI,28,5.72
FJI,29,5.82
FJI,30,5.9
FJI,31,5.98
FJI,32,6.04
FJI,33,6.12
FJI,34,6.19
FJI,35,6.26
FJI,36,6.34
FJI,37,6.4
FJI,38,6.49
FJI,39,6.57
FJI,40,6.68
FJI,41,6.77
FJI,42,6.87
FJI,43,6.95
FJI,44,7.04
FJI,45,7.14
FJI,46,7.23
FJI,47,7.32
FJI,48,7.41
FJI,49,7.52
FJI,50,7.62
FJI,51,7.7
FJI,52,7.79
FJI,53,7.89
FJI,54,7.99
FJI,55,8.09
FJI,56,8.19
FJI,57,8.28
FJI,58,8.39
FJI,59,8.52
FJI,60,8.64
FJI,61,8.77
FJI,62,8.91
FJI,63,9.03
FJI,64,9.15
FJI,65,9.3
FJI,66,9.45
FJI,67,9.62
FJI,68,9.8
FJI,69,9.95
FJI,70,10.12
FJI,71,10.28
FJI,72,10.44
FJI,73,10.61
FJI,74,10.78
FJI,75,10.93
FJI,76,11.13
FJI,77,11.38
FJI,78,11.6
FJI,79,11.83
FJI,80,12.09
FJI,81,12.32
FJI,82,12.62
FJI,83,12.89
FJI,84,13.23
FJI,85,13.6
FJI,86,13.98
FJI,87,14.3
FJI,88,14.69
FJI,89,15.15
FJI,90,15.72
FJI,91,16.28
FJI,92,16.85
FJI,93,17.57
FJI,94,18.34
FJI,95,19.35
FJI,96,20.48
FJI,97,21.79
FJI,98,23.54
FJI,99,27.23
FJI,100,39.68
FRA,1,9.21
FRA,2,15.12
FRA,3,17.24
FRA,4,18.95
FRA,5,20.46
FRA,6,21.81
FRA,7,22.99
FRA,8,24.18
FRA,9,25.31
FRA,10,26.3
FRA,11,27.33
FRA,12,28.4
FRA,13,29.39
FRA,14,30.48
FRA,15,31.47
FRA,16,32.15
FRA,17,32.9
FRA,18,33.67
FRA,19,34.4
FRA,20,35.21
FRA,21,36.08
FRA,22,36.88
FRA,23,37.69
FRA,24,38.51
FRA,25,39.37
FRA,26,40.17
FRA,27,40.96
FRA,28,41.81
FRA,29,42.62
FRA,30,43.33
FRA,31,43.95
FRA,32,44.63
FRA,33,45.36
FRA,34,46.06
FRA,35,46.71
FRA,36,47.34
FRA,37,47.95
FRA,38,48.63
FRA,39,49.37
FRA,40,50.06
FRA,41,50.71
FRA,42,51.43
FRA,43,52.21
FRA,44,52.94
FRA,45,53.62
FRA,46,54.26
FRA,47,55.02
FRA,48,55.71
FRA,49,56.39
FRA,50,57.14
FRA,51,57.94
FRA,52,58.71
FRA,53,59.37
FRA,54,60.16
FRA,55,60.97
FRA,56,61.71
FRA,57,62.62
FRA,58,63.49
FRA,59,64.27
FRA,60,65.15
FRA,61,65.9
FRA,62,66.77
FRA,63,67.67
FRA,64,68.46
FRA,65,69.28
FRA,66,70.21
FRA,67,71.22
FRA,68,72.31
FRA,69,73.3
FRA,70,74.4
FRA,71,75.63
FRA,72,76.66
FRA,73,77.79
FRA,74,79.01
FRA,75,80.33
FRA,76,81.67
FRA,77,82.93
FRA,78,84.38
FRA,79,85.91
FRA,80,87.57
FRA,81,89.08
FRA,82,91.01
FRA,83,92.94
FRA,84,94.95
FRA,85,96.94
FRA,86,99.24
FRA,87,101.99
FRA,88,104.63
FRA,89,107.68
FRA,90,111.03
FRA,91,114.36
FRA,92,118.45
FRA,93,123.38
FRA,94,128.66
FRA,95,135.46
FRA,96,146.29
FRA,97,159.28
FRA,98,177.61
FRA,99,208.03
FRA,100,364.49
FRO,1,5.16
FRO,2,7.77
FRO,3,9.22
FRO,4,10.32
FRO,5,11.23
FRO,6,12.02
FRO,7,12.73
FRO,8,13.38
FRO,9,13.98
FRO,10,14.54
FRO,11,15.07
FRO,12,15.58
FRO,13,16.06
FRO,14,16.53
FRO,15,16.97
FRO,16,17.41
FRO,17,17.83
FRO,18,18.24
FRO,19,18.65
FRO,20,19.04
FRO,21,19.43
FRO,22,19.81
FRO,23,20.19
FRO,24,20.56
FRO,25,20.92
FRO,26,21.29
FRO,27,21.65
FRO,28,22
FRO,29,22.36
FRO,30,22.71
FRO,31,23.06
FRO,32,23.41
FRO,33,23.76
FRO,34,24.11
FRO,35,24.46
FRO,36,24.81
FRO,37,25.16
FRO,38,25.51
FRO,39,25.86
FRO,40,26.22
FRO,41,26.57
FRO,42,26.93
FRO,43,27.29
FRO,44,27.65
FRO,45,28.01
FRO,46,28.38
FRO,47,28.75
FRO,48,29.12
FRO,49,29.5
FRO,50,29.89
FRO,51,30.27
FRO,52,30.67
FRO,53,31.07
FRO,54,31.47
FRO,55,31.88
FRO,56,32.3
FRO,57,32.72
FRO,58,33.16
FRO,59,33.6
FRO,60,34.05
FRO,61,34.51
FRO,62,34.98
FRO,63,35.46
FRO,64,35.96
FRO,65,36.46
FRO,66,36.99
FRO,67,37.52
FRO,68,38.07
FRO,69,38.64
FRO,70,39.23
FRO,71,39.83
FRO,72,40.46
FRO,73,41.12
FRO,74,41.79
FRO,75,42.5
FRO,76,43.24
FRO,77,44.01
FRO,78,44.82
FRO,79,45.67
FRO,80,46.56
FRO,81,47.51
FRO,82,48.52
FRO,83,49.59
FRO,84,50.74
FRO,85,51.97
FRO,86,53.3
FRO,87,54.75
FRO,88,56.33
FRO,89,58.08
FRO,90,60.03
FRO,91,62.22
FRO,92,64.73
FRO,93,67.64
FRO,94,71.08
FRO,95,75.29
FRO,96,80.62
FRO,97,87.76
FRO,98,98.29
FRO,99,116.89
FRO,100,194.29
FSM,1,0.36
FSM,2,0.55
FSM,3,0.82
FSM,4,1.02
FSM,5,1.2
FSM,6,1.36
FSM,7,1.47
FSM,8,1.58
FSM,9,1.7
FSM,10,1.8
FSM,11,1.92
FSM,12,2.04
FSM,13,2.11
FSM,14,2.17
FSM,15,2.29
FSM,16,2.36
FSM,17,2.48
FSM,18,2.54
FSM,19,2.63
FSM,20,2.69
FSM,21,2.76
FSM,22,2.83
FSM,23,2.89
FSM,24,2.95
FSM,25,2.99
FSM,26,3.04
FSM,27,3.12
FSM,28,3.17
FSM,29,3.26
FSM,30,3.34
FSM,31,3.4
FSM,32,3.48
FSM,33,3.53
FSM,34,3.62
FSM,35,3.7
FSM,36,3.78
FSM,37,3.85
FSM,38,3.9
FSM,39,3.96
FSM,40,4.06
FSM,41,4.14
FSM,42,4.2
FSM,43,4.25
FSM,44,4.31
FSM,45,4.38
FSM,46,4.47
FSM,47,4.55
FSM,48,4.61
FSM,49,4.71
FSM,50,4.79
FSM,51,4.86
FSM,52,4.94
FSM,53,5.04
FSM,54,5.11
FSM,55,5.22
FSM,56,5.33
FSM,57,5.41
FSM,58,5.49
FSM,59,5.6
FSM,60,5.7
FSM,61,5.81
FSM,62,5.9
FSM,63,6.03
FSM,64,6.14
FSM,65,6.25
FSM,66,6.4
FSM,67,6.46
FSM,68,6.6
FSM,69,6.77
FSM,70,6.94
FSM,71,7.11
FSM,72,7.26
FSM,73,7.4
FSM,74,7.59
FSM,75,7.73
FSM,76,7.92
FSM,77,8.12
FSM,78,8.43
FSM,79,8.66
FSM,80,8.82
FSM,81,9.11
FSM,82,9.37
FSM,83,9.64
FSM,84,9.84
FSM,85,10.06
FSM,86,10.25
FSM,87,10.67
FSM,88,11.04
FSM,89,11.42
FSM,90,11.88
FSM,91,12.3
FSM,92,12.89
FSM,93,13.42
FSM,94,14.24
FSM,95,15.11
FSM,96,16.41
FSM,97,17.93
FSM,98,19.72
FSM,99,23.51
FSM,100,39.9
GAB,1,1.27
GAB,2,1.98
GAB,3,2.26
GAB,4,2.59
GAB,5,2.9
GAB,6,3.11
GAB,7,3.39
GAB,8,3.67
GAB,9,3.89
GAB,10,4.05
GAB,11,4.2
GAB,12,4.33
GAB,13,4.55
GAB,14,4.73
GAB,15,4.88
GAB,16,5.07
GAB,17,5.24
GAB,18,5.36
GAB,19,5.49
GAB,20,5.6
GAB,21,5.69
GAB,22,5.81
GAB,23,5.94
GAB,24,6.09
GAB,25,6.23
GAB,26,6.39
GAB,27,6.49
GAB,28,6.65
GAB,29,6.81
GAB,30,6.95
GAB,31,7.09
GAB,32,7.26
GAB,33,7.41
GAB,34,7.56
GAB,35,7.71
GAB,36,7.87
GAB,37,8.01
GAB,38,8.18
GAB,39,8.32
GAB,40,8.49
GAB,41,8.68
GAB,42,8.83
GAB,43,8.94
GAB,44,9.1
GAB,45,9.3
GAB,46,9.47
GAB,47,9.58
GAB,48,9.74
GAB,49,9.95
GAB,50,10.08
GAB,51,10.26
GAB,52,10.43
GAB,53,10.63
GAB,54,10.81
GAB,55,10.95
GAB,56,11.11
GAB,57,11.33
GAB,58,11.56
GAB,59,11.78
GAB,60,12.01
GAB,61,12.27
GAB,62,12.53
GAB,63,12.73
GAB,64,12.96
GAB,65,13.23
GAB,66,13.51
GAB,67,13.8
GAB,68,14.09
GAB,69,14.44
GAB,70,14.7
GAB,71,14.96
GAB,72,15.29
GAB,73,15.56
GAB,74,15.86
GAB,75,16.13
GAB,76,16.52
GAB,77,16.96
GAB,78,17.34
GAB,79,17.75
GAB,80,18.32
GAB,81,18.94
GAB,82,19.35
GAB,83,19.87
GAB,84,20.59
GAB,85,21.22
GAB,86,21.76
GAB,87,22.48
GAB,88,23.17
GAB,89,23.98
GAB,90,24.84
GAB,91,25.5
GAB,92,26.66
GAB,93,27.89
GAB,94,29.3
GAB,95,31.15
GAB,96,32.79
GAB,97,35.51
GAB,98,39.34
GAB,99,45.64
GAB,100,66.53
GBR,1,5.91
GBR,2,13.56
GBR,3,17.19
GBR,4,19.12
GBR,5,20.74
GBR,6,22.34
GBR,7,23.41
GBR,8,24.31
GBR,9,25.43
GBR,10,26.2
GBR,11,27.03
GBR,12,27.93
GBR,13,28.82
GBR,14,29.7
GBR,15,30.49
GBR,16,31.29
GBR,17,32.06
GBR,18,32.81
GBR,19,33.6
GBR,20,34.36
GBR,21,34.99
GBR,22,35.64
GBR,23,36.26
GBR,24,36.84
GBR,25,37.51
GBR,26,38.31
GBR,27,39.1
GBR,28,39.77
GBR,29,40.39
GBR,30,41.03
GBR,31,41.58
GBR,32,42.17
GBR,33,42.79
GBR,34,43.5
GBR,35,44.2
GBR,36,44.95
GBR,37,45.7
GBR,38,46.39
GBR,39,47.22
GBR,40,48.02
GBR,41,48.81
GBR,42,49.66
GBR,43,50.39
GBR,44,51.06
GBR,45,51.93
GBR,46,52.7
GBR,47,53.54
GBR,48,54.34
GBR,49,55.01
GBR,50,55.8
GBR,51,56.7
