iso3c,skill,group,value
ESP,OCU_ISCO08_1,rural,0.9025424096
ESP,OCU_ISCO08_2,rural,0.6102787046
ESP,OCU_ISCO08_3,rural,0.7567784364
ESP,OCU_ISCO08_4,rural,0.8488888701
ESP,OCU_ISCO08_5,rural,0.9561985859
ESP,OCU_ISCO08_6,rural,3.632981308
ESP,OCU_ISCO08_7,rural,1.466845373
ESP,OCU_ISCO08_8,rural,1.390292619
ESP,OCU_ISCO08_9,rural,1.055702619
EST,OCU_ISCO08_0,rural,0.9486453225
EST,OCU_ISCO08_1,rural,0.9972712966
EST,OCU_ISCO08_2,rural,0.8085399292
EST,OCU_ISCO08_3,rural,1.012800979
EST,OCU_ISCO08_4,rural,0.8746825207
EST,OCU_ISCO08_5,rural,1.018346039
EST,OCU_ISCO08_6,rural,2.083048249
EST,OCU_ISCO08_7,rural,1.098572864
EST,OCU_ISCO08_8,rural,1.284538774
EST,OCU_ISCO08_9,rural,0.9308059712
ETH,OCU_ISCO08_0,rural,0.2730911808
ETH,OCU_ISCO08_1,rural,0.3260333553
ETH,OCU_ISCO08_2,rural,0.1411706331
ETH,OCU_ISCO08_3,rural,0.2804483829
ETH,OCU_ISCO08_4,rural,0.1739485687
ETH,OCU_ISCO08_5,rural,0.587074952
ETH,OCU_ISCO08_6,rural,1.214172385
ETH,OCU_ISCO08_7,rural,0.6718942661
ETH,OCU_ISCO08_8,rural,0.302734087
ETH,OCU_ISCO08_9,rural,1.021949937
FIN,OCU_ISCO08_0,rural,0.887974222
FIN,OCU_ISCO08_1,rural,0.7730324198
FIN,OCU_ISCO08_2,rural,0.6550045489
FIN,OCU_ISCO08_3,rural,0.8938340885
FIN,OCU_ISCO08_4,rural,0.8233041691
FIN,OCU_ISCO08_5,rural,1.037320665
FIN,OCU_ISCO08_6,rural,2.638048599
FIN,OCU_ISCO08_7,rural,1.418352354
FIN,OCU_ISCO08_8,rural,1.4947894
FIN,OCU_ISCO08_9,rural,0.9796178602
FJI,OCU_ISCO08_0,rural,0.4770004715
FJI,OCU_ISCO08_1,rural,0.5149358113
FJI,OCU_ISCO08_2,rural,0.5727693885
FJI,OCU_ISCO08_3,rural,0.5125137538
FJI,OCU_ISCO08_4,rural,0.4526547515
FJI,OCU_ISCO08_5,rural,0.7016816325
FJI,OCU_ISCO08_6,rural,1.700086777
FJI,OCU_ISCO08_7,rural,0.8700899941
FJI,OCU_ISCO08_8,rural,0.7342507284
FJI,OCU_ISCO08_9,rural,1.14553479
FRA,OCU_ISCO08_0,rural,0.7476259272
FRA,OCU_ISCO08_1,rural,0.8798845957
FRA,OCU_ISCO08_2,rural,0.6651611401
FRA,OCU_ISCO08_3,rural,0.9963750382
FRA,OCU_ISCO08_4,rural,0.980670377
FRA,OCU_ISCO08_5,rural,1.001156712
FRA,OCU_ISCO08_6,rural,2.451052762
FRA,OCU_ISCO08_7,rural,1.370786326
FRA,OCU_ISCO08_8,rural,1.308498445
FRA,OCU_ISCO08_9,rural,1.0624216
GBR,OCU_ISCO08_0,rural,1.559657008
GBR,OCU_ISCO08_1,rural,1.274348419
GBR,OCU_ISCO08_2,rural,0.8880802217
GBR,OCU_ISCO08_3,rural,0.9280489857
GBR,OCU_ISCO08_4,rural,0.9104042257
GBR,OCU_ISCO08_5,rural,0.9321480942
GBR,OCU_ISCO08_6,rural,3.45957503
GBR,OCU_ISCO08_7,rural,1.107801565
GBR,OCU_ISCO08_8,rural,0.8309025705
GBR,OCU_ISCO08_9,rural,0.9211281525
GEO,OCU_ISCO08_0,rural,0.8887720146
GEO,OCU_ISCO08_1,rural,0.3791426893
GEO,OCU_ISCO08_2,rural,0.444547495
GEO,OCU_ISCO08_3,rural,0.4811383272
GEO,OCU_ISCO08_4,rural,0.4228211998
GEO,OCU_ISCO08_5,rural,0.5958692261
GEO,OCU_ISCO08_6,rural,1.748351325
GEO,OCU_ISCO08_7,rural,0.7182669202
GEO,OCU_ISCO08_8,rural,0.8087332604
GEO,OCU_ISCO08_9,rural,1.01245758
GHA,OCU_ISCO08_0,rural,NA
GHA,OCU_ISCO08_1,rural,0.406633738
GHA,OCU_ISCO08_2,rural,0.4491746404
GHA,OCU_ISCO08_3,rural,0.3689248532
GHA,OCU_ISCO08_4,rural,0.3292823952
GHA,OCU_ISCO08_5,rural,0.5280376207
GHA,OCU_ISCO08_6,rural,1.709464828
GHA,OCU_ISCO08_7,rural,0.7201455054
GHA,OCU_ISCO08_8,rural,0.7499112455
GHA,OCU_ISCO08_9,rural,0.8093562936
GIN,OCU_ISCO08_0,rural,NA
GIN,OCU_ISCO08_1,rural,0.822175501
GIN,OCU_ISCO08_2,rural,0.4058393993
GIN,OCU_ISCO08_3,rural,0.3303087663
GIN,OCU_ISCO08_4,rural,0.29058716
GIN,OCU_ISCO08_5,rural,0.7649870209
GIN,OCU_ISCO08_6,rural,1.468998542
GIN,OCU_ISCO08_7,rural,0.7510219761
GIN,OCU_ISCO08_8,rural,0.442058117
GIN,OCU_ISCO08_9,rural,0.8967315324
GMB,OCU_ISCO08_0,rural,1.083081807
GMB,OCU_ISCO08_1,rural,0.2092930409
GMB,OCU_ISCO08_2,rural,0.7083951078
GMB,OCU_ISCO08_3,rural,0.4374645942
GMB,OCU_ISCO08_4,rural,0.3944080017
GMB,OCU_ISCO08_5,rural,0.6245169849
GMB,OCU_ISCO08_6,rural,1.856754613
GMB,OCU_ISCO08_7,rural,0.7021643734
GMB,OCU_ISCO08_8,rural,0.8107605172
GMB,OCU_ISCO08_9,rural,1.026508666
GNB,OCU_ISCO08_0,rural,0.1765573246
GNB,OCU_ISCO08_1,rural,0.1407551923
GNB,OCU_ISCO08_2,rural,0.3217050823
GNB,OCU_ISCO08_3,rural,0.3031443873
GNB,OCU_ISCO08_4,rural,0.1557098455
GNB,OCU_ISCO08_5,rural,0.3386303348
GNB,OCU_ISCO08_6,rural,1.422068532
GNB,OCU_ISCO08_7,rural,0.3809203217
GNB,OCU_ISCO08_8,rural,0.3436104519
GNB,OCU_ISCO08_9,rural,1.188855697
GRC,OCU_ISCO08_1,rural,1.05080333
GRC,OCU_ISCO08_2,rural,0.3402982188
GRC,OCU_ISCO08_3,rural,0.5047039235
GRC,OCU_ISCO08_4,rural,0.5123553089
GRC,OCU_ISCO08_5,rural,0.9492982651
GRC,OCU_ISCO08_6,rural,3.276751145
GRC,OCU_ISCO08_7,rural,0.9752349929
GRC,OCU_ISCO08_8,rural,0.9881282602
GRC,OCU_ISCO08_9,rural,1.416858646
GTM,OCU_ISCO08_0,rural,1.748013917
GTM,OCU_ISCO08_1,rural,0.5925679468
GTM,OCU_ISCO08_2,rural,0.5222028287
GTM,OCU_ISCO08_3,rural,0.4936045057
GTM,OCU_ISCO08_4,rural,0.3321177339
GTM,OCU_ISCO08_5,rural,0.8144075184
GTM,OCU_ISCO08_6,rural,1.747442698
GTM,OCU_ISCO08_7,rural,0.9346532866
GTM,OCU_ISCO08_8,rural,0.6691700398
GTM,OCU_ISCO08_9,rural,1.288300465
GUY,OCU_ISCO08_0,rural,0.7854992357
GUY,OCU_ISCO08_1,rural,0.8658006187
GUY,OCU_ISCO08_2,rural,0.8923228902
GUY,OCU_ISCO08_3,rural,0.8667964351
GUY,OCU_ISCO08_4,rural,0.8324427045
GUY,OCU_ISCO08_5,rural,0.9053228518
GUY,OCU_ISCO08_6,rural,1.286742629
GUY,OCU_ISCO08_7,rural,1.027142667
GUY,OCU_ISCO08_8,rural,1.04582805
GUY,OCU_ISCO08_9,rural,1.089618017
HND,OCU_ISCO08_0,rural,0.8971549552
HND,OCU_ISCO08_1,rural,0.3454996075
HND,OCU_ISCO08_2,rural,0.2561434209
HND,OCU_ISCO08_3,rural,0.3859353002
HND,OCU_ISCO08_4,rural,0.4027537307
HND,OCU_ISCO08_5,rural,0.7980023682
HND,OCU_ISCO08_6,rural,2.140174631
HND,OCU_ISCO08_7,rural,0.6318683204
HND,OCU_ISCO08_8,rural,0.7034072471
HND,OCU_ISCO08_9,rural,1.493905935
HRV,OCU_ISCO08_0,rural,0.782954358
HRV,OCU_ISCO08_1,rural,0.6954046597
HRV,OCU_ISCO08_2,rural,0.5093401302
HRV,OCU_ISCO08_3,rural,0.9113285505
HRV,OCU_ISCO08_4,rural,0.8715863084
HRV,OCU_ISCO08_5,rural,1.151041238
HRV,OCU_ISCO08_6,rural,2.048178169
HRV,OCU_ISCO08_7,rural,1.332499115
HRV,OCU_ISCO08_8,rural,1.388845567
HRV,OCU_ISCO08_9,rural,1.391645203
HUN,OCU_ISCO08_0,rural,0.4790789025
HUN,OCU_ISCO08_1,rural,0.6633118054
HUN,OCU_ISCO08_2,rural,0.4655644655
HUN,OCU_ISCO08_3,rural,0.7821342402
HUN,OCU_ISCO08_4,rural,0.8700568852
HUN,OCU_ISCO08_5,rural,1.044772929
HUN,OCU_ISCO08_6,rural,1.987889939
HUN,OCU_ISCO08_7,rural,1.278255109
HUN,OCU_ISCO08_8,rural,1.483642176
HUN,OCU_ISCO08_9,rural,1.539986893
IDN,OCU_ISCO08_0,rural,0.3712036683
IDN,OCU_ISCO08_1,rural,0.5866375987
IDN,OCU_ISCO08_2,rural,0.7004541187
IDN,OCU_ISCO08_3,rural,0.4647550966
IDN,OCU_ISCO08_4,rural,0.5304168607
IDN,OCU_ISCO08_5,rural,0.6768968436
IDN,OCU_ISCO08_6,rural,1.779031132
IDN,OCU_ISCO08_7,rural,0.8521039512
IDN,OCU_ISCO08_8,rural,0.7224189026
IDN,OCU_ISCO08_9,rural,1.066221566
IND,OCU_ISCO08_1,rural,0.4603256923
IND,OCU_ISCO08_2,rural,0.5050303379
IND,OCU_ISCO08_3,rural,0.577504775
IND,OCU_ISCO08_4,rural,0.5814160547
IND,OCU_ISCO08_5,rural,0.7059725763
IND,OCU_ISCO08_6,rural,1.333470636
IND,OCU_ISCO08_7,rural,0.8329257437
IND,OCU_ISCO08_8,rural,0.8143133908
IND,OCU_ISCO08_9,rural,1.075639125
IRL,OCU_ISCO08_0,rural,0.8477145091
IRL,OCU_ISCO08_1,rural,0.9790939152
IRL,OCU_ISCO08_2,rural,0.8197936606
IRL,OCU_ISCO08_3,rural,0.9110032863
IRL,OCU_ISCO08_4,rural,0.9433324238
IRL,OCU_ISCO08_5,rural,1.04705642
IRL,OCU_ISCO08_6,rural,1.930221882
IRL,OCU_ISCO08_7,rural,1.243767929
IRL,OCU_ISCO08_8,rural,1.13770398
IRL,OCU_ISCO08_9,rural,1.047696767
IRN,OCU_ISCO08_0,rural,0.5577025086
IRN,OCU_ISCO08_1,rural,0.2581361214
IRN,OCU_ISCO08_2,rural,0.2338654781
IRN,OCU_ISCO08_3,rural,0.3039126481
IRN,OCU_ISCO08_4,rural,0.267653225
IRN,OCU_ISCO08_5,rural,0.4146954312
IRN,OCU_ISCO08_6,rural,2.603745527
IRN,OCU_ISCO08_7,rural,0.7397173785
IRN,OCU_ISCO08_8,rural,0.7899423911
IRN,OCU_ISCO08_9,rural,1.164748593
IRQ,OCU_ISCO08_0,rural,1.158884724
IRQ,OCU_ISCO08_1,rural,0.6410766599
IRQ,OCU_ISCO08_2,rural,0.5785862527
IRQ,OCU_ISCO08_3,rural,0.6799012471
IRQ,OCU_ISCO08_4,rural,0.3707680719
IRQ,OCU_ISCO08_5,rural,0.7581989035
IRQ,OCU_ISCO08_6,rural,3.02476306
IRQ,OCU_ISCO08_7,rural,0.9233936203
IRQ,OCU_ISCO08_8,rural,0.8543618968
IRQ,OCU_ISCO08_9,rural,1.145713886
ISL,OCU_ISCO08_1,rural,1.074629362
ISL,OCU_ISCO08_2,rural,0.6647112059
ISL,OCU_ISCO08_3,rural,0.7661546095
ISL,OCU_ISCO08_4,rural,1.061662622
ISL,OCU_ISCO08_5,rural,0.9000895722
ISL,OCU_ISCO08_6,rural,4.037121423
ISL,OCU_ISCO08_7,rural,1.247771629
ISL,OCU_ISCO08_8,rural,1.349749448
ISL,OCU_ISCO08_9,rural,1.174662186
ITA,OCU_ISCO08_0,rural,0.8890998538
ITA,OCU_ISCO08_1,rural,0.9400622605
ITA,OCU_ISCO08_2,rural,0.6469189159
ITA,OCU_ISCO08_3,rural,0.8359744261
ITA,OCU_ISCO08_4,rural,0.8230166321
ITA,OCU_ISCO08_5,rural,1.047180242
ITA,OCU_ISCO08_6,rural,2.59372903
ITA,OCU_ISCO08_7,rural,1.265434931
ITA,OCU_ISCO08_8,rural,1.380622416
ITA,OCU_ISCO08_9,rural,1.081744191
JAM,OCU_ISCO08_0,rural,0.4928854947
JAM,OCU_ISCO08_1,rural,0.8452171692
JAM,OCU_ISCO08_2,rural,0.5875721168
JAM,OCU_ISCO08_3,rural,0.6417538083
JAM,OCU_ISCO08_4,rural,0.706926134
JAM,OCU_ISCO08_5,rural,0.9229327222
JAM,OCU_ISCO08_6,rural,1.832383109
JAM,OCU_ISCO08_7,rural,0.9701724631
JAM,OCU_ISCO08_8,rural,0.9775569873
JAM,OCU_ISCO08_9,rural,1.00775533
JOR,OCU_ISCO08_1,rural,1.392241775
JOR,OCU_ISCO08_2,rural,1.20064748
JOR,OCU_ISCO08_3,rural,1.004938954
JOR,OCU_ISCO08_4,rural,1.181693729
JOR,OCU_ISCO08_5,rural,1.021266705
JOR,OCU_ISCO08_6,rural,3.232545783
JOR,OCU_ISCO08_7,rural,0.6042534469
JOR,OCU_ISCO08_8,rural,1.00965672
JOR,OCU_ISCO08_9,rural,0.7100732826
KEN,OCU_ISCO08_0,rural,0.4146778997
KEN,OCU_ISCO08_1,rural,0.6891965985
KEN,OCU_ISCO08_2,rural,0.5593217536
KEN,OCU_ISCO08_3,rural,0.8054731801
KEN,OCU_ISCO08_4,rural,0.3453776157
KEN,OCU_ISCO08_5,rural,0.608902974
KEN,OCU_ISCO08_6,rural,1.416558025
KEN,OCU_ISCO08_7,rural,0.6562346735
KEN,OCU_ISCO08_8,rural,0.7376153578
KEN,OCU_ISCO08_9,rural,0.9249140721
KHM,OCU_ISCO08_0,rural,0.6222219698
KHM,OCU_ISCO08_1,rural,0.74676584
KHM,OCU_ISCO08_2,rural,0.7316461131
KHM,OCU_ISCO08_3,rural,0.6951844024
KHM,OCU_ISCO08_4,rural,0.5120361934
KHM,OCU_ISCO08_5,rural,0.676751005
KHM,OCU_ISCO08_6,rural,1.419370967
KHM,OCU_ISCO08_7,rural,0.8724662665
KHM,OCU_ISCO08_8,rural,0.7407234995
KHM,OCU_ISCO08_9,rural,1.203717595
KIR,OCU_ISCO08_1,rural,0.8421717366
KIR,OCU_ISCO08_2,rural,0.9142680629
KIR,OCU_ISCO08_3,rural,0.6164519855
KIR,OCU_ISCO08_4,rural,0.3435633368
KIR,OCU_ISCO08_5,rural,0.5505578822
KIR,OCU_ISCO08_6,rural,1.546858389
KIR,OCU_ISCO08_7,rural,0.9607725134
KIR,OCU_ISCO08_8,rural,0.4865847712
KIR,OCU_ISCO08_9,rural,1.538608364
KOR,OCU_ISCO08_1,rural,0.5958237666
KOR,OCU_ISCO08_2,rural,0.4963782452
KOR,OCU_ISCO08_3,rural,0.7020797278
KOR,OCU_ISCO08_4,rural,0.9531708411
KOR,OCU_ISCO08_5,rural,0.7642431885
KOR,OCU_ISCO08_6,rural,4.355696195
KOR,OCU_ISCO08_7,rural,0.9581714124
KOR,OCU_ISCO08_8,rural,1.085169193
KOR,OCU_ISCO08_9,rural,1.110396509
LAO,OCU_ISCO08_0,rural,0.51414531
LAO,OCU_ISCO08_1,rural,0.5481231957
LAO,OCU_ISCO08_2,rural,0.7151360134
LAO,OCU_ISCO08_3,rural,0.3616168827
LAO,OCU_ISCO08_4,rural,0.2754860033
LAO,OCU_ISCO08_5,rural,0.5636631561
LAO,OCU_ISCO08_6,rural,1.216152369
LAO,OCU_ISCO08_7,rural,0.7055428313
LAO,OCU_ISCO08_8,rural,0.7425787251
LAO,OCU_ISCO08_9,rural,0.8155750764
LBR,OCU_ISCO08_0,rural,1.271432012
LBR,OCU_ISCO08_1,rural,0.3287576894
LBR,OCU_ISCO08_2,rural,0.4633316514
LBR,OCU_ISCO08_3,rural,0.4014583629
LBR,OCU_ISCO08_4,rural,0.1858763575
LBR,OCU_ISCO08_5,rural,0.3978094796
LBR,OCU_ISCO08_6,rural,1.436730637
LBR,OCU_ISCO08_7,rural,0.3502021754
LBR,OCU_ISCO08_8,rural,0.4331997863
LBR,OCU_ISCO08_9,rural,1.184909925
LKA,OCU_ISCO08_0,rural,1.023213213
LKA,OCU_ISCO08_1,rural,0.7290860547
LKA,OCU_ISCO08_2,rural,0.8676651136
LKA,OCU_ISCO08_3,rural,0.9142378873
LKA,OCU_ISCO08_4,rural,0.8506867179
LKA,OCU_ISCO08_5,rural,0.9690284429
LKA,OCU_ISCO08_6,rural,1.162999958
LKA,OCU_ISCO08_7,rural,0.9962258578
LKA,OCU_ISCO08_8,rural,0.9899799928
LKA,OCU_ISCO08_9,rural,1.052381384
LSO,OCU_ISCO08_0,rural,0.2525133305
LSO,OCU_ISCO08_1,rural,0.6322035697
LSO,OCU_ISCO08_2,rural,0.4077525974
LSO,OCU_ISCO08_3,rural,0.4057169595
LSO,OCU_ISCO08_4,rural,0.2509193548
LSO,OCU_ISCO08_5,rural,0.5629620542
LSO,OCU_ISCO08_6,rural,1.389652511
LSO,OCU_ISCO08_7,rural,0.7588506363
LSO,OCU_ISCO08_8,rural,0.6944014611
LSO,OCU_ISCO08_9,rural,1.067061042
LTU,OCU_ISCO08_0,rural,0.7621346945
LTU,OCU_ISCO08_1,rural,0.7179858084
LTU,OCU_ISCO08_2,rural,0.7196870191
LTU,OCU_ISCO08_3,rural,0.8931861234
LTU,OCU_ISCO08_4,rural,0.9289498757
LTU,OCU_ISCO08_5,rural,1.083523374
LTU,OCU_ISCO08_6,rural,2.08872654
LTU,OCU_ISCO08_7,rural,1.18413468
LTU,OCU_ISCO08_8,rural,1.247780897
LTU,OCU_ISCO08_9,rural,1.359086195
LUX,OCU_ISCO08_0,rural,1.35026855
LUX,OCU_ISCO08_1,rural,0.9735795344
LUX,OCU_ISCO08_2,rural,0.8558701319
LUX,OCU_ISCO08_3,rural,1.20707504
LUX,OCU_ISCO08_4,rural,1.189601865
LUX,OCU_ISCO08_5,rural,1.17357946
LUX,OCU_ISCO08_6,rural,1.939573364
LUX,OCU_ISCO08_7,rural,1.211089378
LUX,OCU_ISCO08_8,rural,1.138848979
LUX,OCU_ISCO08_9,rural,0.9381198379
LVA,OCU_ISCO08_0,rural,1.219706831
LVA,OCU_ISCO08_1,rural,0.949697542
LVA,OCU_ISCO08_2,rural,0.7421626584
LVA,OCU_ISCO08_3,rural,0.8152077413
LVA,OCU_ISCO08_4,rural,0.7035366395
LVA,OCU_ISCO08_5,rural,1.019165772
LVA,OCU_ISCO08_6,rural,2.090391048
LVA,OCU_ISCO08_7,rural,1.08032477
LVA,OCU_ISCO08_8,rural,1.33181142
LVA,OCU_ISCO08_9,rural,1.206152928
MDA,OCU_ISCO08_0,rural,0.3110073087
MDA,OCU_ISCO08_1,rural,0.3123470518
MDA,OCU_ISCO08_2,rural,0.4373173458
MDA,OCU_ISCO08_3,rural,0.4599367038
MDA,OCU_ISCO08_4,rural,0.4407144581
MDA,OCU_ISCO08_5,rural,0.6772616554
MDA,OCU_ISCO08_6,rural,1.369616278
MDA,OCU_ISCO08_7,rural,0.8135165003
MDA,OCU_ISCO08_8,rural,0.9186131374
MDA,OCU_ISCO08_9,rural,1.074494617
MDG,OCU_ISCO08_0,rural,0.3669287448
MDG,OCU_ISCO08_1,rural,0.5317460013
MDG,OCU_ISCO08_2,rural,0.8658562967
MDG,OCU_ISCO08_3,rural,0.719223492
MDG,OCU_ISCO08_4,rural,0.3560566035
MDG,OCU_ISCO08_5,rural,0.6908007796
MDG,OCU_ISCO08_6,rural,1.105216308
MDG,OCU_ISCO08_7,rural,0.9186401747
MDG,OCU_ISCO08_8,rural,0.6314826822
MDG,OCU_ISCO08_9,rural,0.9721968821
MEX,OCU_ISCO08_0,rural,0.6339747689
MEX,OCU_ISCO08_1,rural,0.279008965
MEX,OCU_ISCO08_2,rural,0.3301889765
MEX,OCU_ISCO08_3,rural,0.4299655955
MEX,OCU_ISCO08_4,rural,0.2910761578
MEX,OCU_ISCO08_5,rural,0.7293180332
MEX,OCU_ISCO08_6,rural,3.378759405
MEX,OCU_ISCO08_7,rural,0.9673010329
MEX,OCU_ISCO08_8,rural,0.6938009967
MEX,OCU_ISCO08_9,rural,1.500556674
MHL,OCU_ISCO08_0,rural,1.175503964
MHL,OCU_ISCO08_1,rural,0.920639695
MHL,OCU_ISCO08_2,rural,0.9455322554
MHL,OCU_ISCO08_3,rural,0.3314390875
MHL,OCU_ISCO08_4,rural,0.6641102906
MHL,OCU_ISCO08_5,rural,0.4200275821
MHL,OCU_ISCO08_6,rural,2.850127884
MHL,OCU_ISCO08_7,rural,1.291551337
MHL,OCU_ISCO08_8,rural,NA
MHL,OCU_ISCO08_9,rural,1.779232729
MKD,OCU_ISCO08_0,rural,1.131308803
MKD,OCU_ISCO08_1,rural,0.5837566874
MKD,OCU_ISCO08_2,rural,0.4545745966
MKD,OCU_ISCO08_3,rural,0.4886804985
MKD,OCU_ISCO08_4,rural,0.5975115934
MKD,OCU_ISCO08_5,rural,0.7658244024
MKD,OCU_ISCO08_6,rural,2.433099429
MKD,OCU_ISCO08_7,rural,1.008786821
MKD,OCU_ISCO08_8,rural,1.361781783
MKD,OCU_ISCO08_9,rural,1.557562978
MLI,OCU_ISCO08_0,rural,0.2765288923
MLI,OCU_ISCO08_1,rural,0.434774584
MLI,OCU_ISCO08_2,rural,0.5457168487
MLI,OCU_ISCO08_3,rural,0.5148606195
MLI,OCU_ISCO08_4,rural,0.5169901986
MLI,OCU_ISCO08_5,rural,0.6073635117
MLI,OCU_ISCO08_6,rural,1.234772932
MLI,OCU_ISCO08_7,rural,0.7639440402
MLI,OCU_ISCO08_8,rural,0.4013367622
MLI,OCU_ISCO08_9,rural,0.4305537367
MLT,OCU_ISCO08_0,rural,2.044801542
MLT,OCU_ISCO08_1,rural,0.9871919742
MLT,OCU_ISCO08_2,rural,1.339141995
MLT,OCU_ISCO08_3,rural,0.9332569108
MLT,OCU_ISCO08_4,rural,0.9930403106
MLT,OCU_ISCO08_5,rural,0.705519151
MLT,OCU_ISCO08_6,rural,7.059987258
MLT,OCU_ISCO08_7,rural,1.228807217
MLT,OCU_ISCO08_8,rural,0.4848969497
MLT,OCU_ISCO08_9,rural,0.6928279125
MMR,OCU_ISCO08_0,rural,0.3848069707
MMR,OCU_ISCO08_1,rural,0.169203574
MMR,OCU_ISCO08_2,rural,0.7097904448
MMR,OCU_ISCO08_3,rural,0.5142585686
MMR,OCU_ISCO08_4,rural,0.4077505909
MMR,OCU_ISCO08_5,rural,0.6334036314
MMR,OCU_ISCO08_6,rural,1.349729833
MMR,OCU_ISCO08_7,rural,0.8629648794
MMR,OCU_ISCO08_8,rural,0.5995327067
MMR,OCU_ISCO08_9,rural,1.151156189
MNE,OCU_ISCO08_0,rural,0.2461801746
MNE,OCU_ISCO08_1,rural,0.6655531439
MNE,OCU_ISCO08_2,rural,0.5399079324
MNE,OCU_ISCO08_3,rural,0.6860913473
MNE,OCU_ISCO08_4,rural,0.7633844495
MNE,OCU_ISCO08_5,rural,1.019236719
MNE,OCU_ISCO08_6,rural,2.93343091
MNE,OCU_ISCO08_7,rural,1.06680587
MNE,OCU_ISCO08_8,rural,1.255116239
MNE,OCU_ISCO08_9,rural,1.25720981
MNG,OCU_ISCO08_0,rural,0.4078398972
MNG,OCU_ISCO08_1,rural,0.1090864672
MNG,OCU_ISCO08_2,rural,0.1512458074
MNG,OCU_ISCO08_3,rural,0.1679057798
MNG,OCU_ISCO08_4,rural,0.08133669342
MNG,OCU_ISCO08_5,rural,0.1713982201
MNG,OCU_ISCO08_6,rural,3.85154262
MNG,OCU_ISCO08_7,rural,0.147846718
MNG,OCU_ISCO08_8,rural,0.1602585771
MNG,OCU_ISCO08_9,rural,0.2343751545
MOZ,OCU_ISCO08_0,rural,0.1668112867
MOZ,OCU_ISCO08_1,rural,0.2729465129
MOZ,OCU_ISCO08_2,rural,0.3746042587
MOZ,OCU_ISCO08_3,rural,0.4359889137
MOZ,OCU_ISCO08_4,rural,0.2876587724
MOZ,OCU_ISCO08_5,rural,0.4173294349
MOZ,OCU_ISCO08_6,rural,1.207701745
MOZ,OCU_ISCO08_7,rural,0.4775396086
MOZ,OCU_ISCO08_8,rural,0.5956026798
MOZ,OCU_ISCO08_9,rural,0.4403097381
MWI,OCU_ISCO08_1,rural,0.638885112
MWI,OCU_ISCO08_2,rural,0.8418671699
MWI,OCU_ISCO08_3,rural,0.7644487014
MWI,OCU_ISCO08_4,rural,0.6055327368
MWI,OCU_ISCO08_5,rural,0.8484208893
MWI,OCU_ISCO08_6,rural,1.088117695
MWI,OCU_ISCO08_7,rural,0.777556922
MWI,OCU_ISCO08_8,rural,0.9054343772
MWI,OCU_ISCO08_9,rural,1.040229823
NER,OCU_ISCO08_0,rural,0.5457410602
NER,OCU_ISCO08_1,rural,1.076920918
NER,OCU_ISCO08_2,rural,0.5045029833
NER,OCU_ISCO08_3,rural,0.3421818641
NER,OCU_ISCO08_4,rural,0.243358562
NER,OCU_ISCO08_5,rural,0.7303234941
NER,OCU_ISCO08_6,rural,1.114646626
NER,OCU_ISCO08_7,rural,0.6882755191
NER,OCU_ISCO08_8,rural,0.3160874253
NER,OCU_ISCO08_9,rural,0.7964859293
NGA,OCU_ISCO08_0,rural,0.2890102257
NGA,OCU_ISCO08_1,rural,0.4055468906
NGA,OCU_ISCO08_2,rural,0.380049593
NGA,OCU_ISCO08_3,rural,0.2734091024
NGA,OCU_ISCO08_4,rural,0.2455102952
NGA,OCU_ISCO08_5,rural,0.8241601784
NGA,OCU_ISCO08_6,rural,1.468014113
NGA,OCU_ISCO08_7,rural,0.6088416972
NGA,OCU_ISCO08_8,rural,0.8361428668
NGA,OCU_ISCO08_9,rural,1.182043913
NLD,OCU_ISCO08_0,rural,1.064945642
NLD,OCU_ISCO08_1,rural,0.8511712753
NLD,OCU_ISCO08_2,rural,0.706662828
NLD,OCU_ISCO08_3,rural,1.049390588
NLD,OCU_ISCO08_4,rural,0.9716023144
NLD,OCU_ISCO08_5,rural,1.179606338
NLD,OCU_ISCO08_6,rural,2.688100401
NLD,OCU_ISCO08_7,rural,1.397304909
NLD,OCU_ISCO08_8,rural,1.386722531
NLD,OCU_ISCO08_9,rural,1.01624977
NOR,OCU_ISCO08_0,rural,1.239991856
NOR,OCU_ISCO08_1,rural,0.8442962319
NOR,OCU_ISCO08_2,rural,0.7069936203
NOR,OCU_ISCO08_3,rural,0.877962011
NOR,OCU_ISCO08_4,rural,0.8572568954
NOR,OCU_ISCO08_5,rural,1.170259658
NOR,OCU_ISCO08_6,rural,2.322578161
NOR,OCU_ISCO08_7,rural,1.343437277
NOR,OCU_ISCO08_8,rural,1.580634149
NOR,OCU_ISCO08_9,rural,1.081987688
NPL,OCU_ISCO08_0,rural,0.3040596421
NPL,OCU_ISCO08_1,rural,0.3515965167
NPL,OCU_ISCO08_2,rural,0.9159855818
NPL,OCU_ISCO08_3,rural,0.5075300103
NPL,OCU_ISCO08_4,rural,0.4786591514
NPL,OCU_ISCO08_5,rural,0.7312317972
NPL,OCU_ISCO08_6,rural,1.450913997
NPL,OCU_ISCO08_7,rural,1.108269805
NPL,OCU_ISCO08_8,rural,0.8168267017
NPL,OCU_ISCO08_9,rural,1.127962907
PAK,OCU_ISCO08_0,rural,0.9913798018
PAK,OCU_ISCO08_1,rural,0.4439388683
PAK,OCU_ISCO08_2,rural,0.6941260856
PAK,OCU_ISCO08_3,rural,0.6559568773
PAK,OCU_ISCO08_4,rural,0.5483539117
