iso3c,year,urb_pop,gdp
GNQ,2009,50.47228206,13232.50194
GNQ,2001,38.86383654,1948.611459
GNQ,2008,48.04448991,18210.5553
GNQ,2000,38.81545871,1487.316551
GNQ,2010,53.12188065,13720.16587
GNQ,2012,59.01069407,17308.57239
GNQ,2007,45.85745495,12616.95329
GNQ,2004,40.93040097,4901.301274
GNQ,2013,62.21200736,16304.07132
GNQ,2011,55.97433491,17198.21367
GNQ,2006,43.93012797,10184.88412
GNQ,2024,71.35740287,6745.400132
GNQ,2023,71.12906649,6677.793435
GNQ,2005,42.28145972,8673.902609
GNQ,2017,69.55160191,7809.104657
GNQ,2022,70.89100294,7589.299649
GNQ,2020,70.38533142,5764.055029
GNQ,2021,70.6431215,6945.630698
GNQ,2015,68.95127062,9068.910032
GNQ,2019,70.11754195,6804.149231
GNQ,2014,65.55932402,15548.66247
GNQ,2018,69.83966237,8102.470848
GNQ,2016,69.25326985,7453.197979
ERI,2007,35.38209534,480.4476237
ERI,2000,34.09836197,314.3573968
ERI,2014,35.63972092,
ERI,2015,35.59100723,
ERI,2008,35.48971176,490.066956
ERI,2004,34.9324646,426.8409479
ERI,2005,35.10220337,412.7530792
ERI,2006,35.2525177,447.9974047
ERI,2021,34.98711395,
ERI,2022,34.84692764,
ERI,2011,35.67062759,688.6816596
ERI,2012,35.68242645,
ERI,2019,35.23523331,
ERI,2016,35.52542877,
ERI,2003,34.74512863,348.9503271
ERI,2018,35.34510422,
ERI,2010,35.634655,539.6995121
ERI,2020,35.11613846,
ERI,2001,34.3253212,325.4091615
ERI,2009,35.57420349,642.9257229
ERI,2017,35.44271469,
ERI,2023,34.6964035,
ERI,2024,34.53655243,
ERI,2002,34.54207993,304.7757565
ERI,2013,35.67133331,
EST,2003,67.43417603,7205.407033
EST,2017,68.99319419,20851.52235
EST,2002,67.4090871,5343.183108
EST,2012,67.96295933,17568.2138
EST,2013,68.09234583,19310.38749
EST,2016,68.72403818,18666.37365
EST,2005,67.50805236,10414.63812
EST,2018,69.28035329,23618.13613
EST,2015,68.47966097,17722.15577
EST,2024,70.69811615,31428.35478
EST,2022,70.48923337,28340.38265
EST,2023,70.67700855,30264.00649
EST,2011,67.87755563,17555.54552
EST,2019,69.57873977,24021.25014
EST,2004,67.46735145,8916.072827
EST,2000,67.38552907,4070.609024
EST,2014,68.26683828,20581.7899
EST,2010,67.80480429,14663.7041
EST,2021,70.17772741,27951.16593
EST,2020,69.88157789,23933.99394
EST,2001,67.39264563,4502.66615
EST,2006,67.55571775,12641.4801
EST,2008,67.66969802,18205.90641
EST,2009,67.7348909,14712.44942
EST,2007,67.60978664,16745.4308
SWZ,2005,22.21024476,2871.068774
SWZ,2010,22.33307921,3922.740394
SWZ,2008,22.16920088,2946.860661
SWZ,2004,22.30771078,2525.564045
SWZ,2002,22.56908843,1315.736346
SWZ,2003,22.4312317,2015.217431
SWZ,2009,22.23438656,3189.7968
SWZ,2014,23.02685045,3771.072284
SWZ,2024,26.24984613,3909.558924
SWZ,2022,25.39668292,3894.162009
SWZ,2001,22.70956191,1429.856304
SWZ,2023,25.80818785,3755.521112
SWZ,2012,22.62377159,4224.547892
SWZ,2000,22.84093308,1629.670388
SWZ,2019,24.34595495,3913.145775
SWZ,2018,24.05792954,3972.654506
SWZ,2020,24.66527989,3466.569363
SWZ,2013,22.81216444,3949.9431
SWZ,2011,22.46347537,4225.060494
SWZ,2007,22.13998997,3109.110976
SWZ,2017,23.8052005,3853.099566
SWZ,2021,25.01561805,3984.002292
SWZ,2006,22.1505527,2964.958652
SWZ,2015,23.26602618,3419.822766
SWZ,2016,23.52788817,3238.17612
ETH,2007,16.09483303,237.146256
ETH,2010,17.49378395,330.6194128
ETH,2011,17.86379051,343.0249424
ETH,2003,15.54385376,116.8004911
ETH,2000,14.91930962,122.2692026
ETH,2016,19.87636185,641.6515233
ETH,2006,16.21484756,189.3457375
ETH,2013,18.61551476,484.0398331
ETH,2008,16.79367065,316.4104751
ETH,2009,17.15110016,368.5747123
ETH,2021,22.10670853,893.0098354
ETH,2004,15.7585907,133.1698125
ETH,2012,18.2061367,452.1010319
ETH,2015,19.4515667,597.9121132
ETH,2019,21.24867058,793.4732472
ETH,2022,22.73676872,982.1031615
ETH,2017,20.30848503,696.3484291
ETH,2005,15.98296738,158.2434581
ETH,2018,20.78380966,739.7020223
ETH,2001,15.11776733,118.4572043
ETH,2024,23.62228394,1133.882797
ETH,2023,23.05864716,1055.810916
ETH,2020,21.62600517,829.7909825
ETH,2014,19.02628708,549.9865771
ETH,2002,15.33323383,109.5938136
FRO,2022,38.99598245,67058.20226
FRO,2002,35.93654251,26937.65056
FRO,2015,38.14315033,52637.19035
FRO,2016,38.32002258,56875.28038
FRO,2017,38.33246994,59387.35309
FRO,2024,39.41323259,74119.66076
FRO,2020,38.66899872,62243.19056
FRO,2021,38.80837631,69415.18533
FRO,2003,36.1276474,31269.6032
FRO,2001,35.93421555,24879.77296
FRO,2004,36.31798553,35647.54404
FRO,2014,37.9093895,60172.06325
FRO,2012,37.32449722,50261.96163
FRO,2023,39.19752701,72465.37697
FRO,2013,37.74148178,55758.20837
FRO,2019,38.39456558,63068.28727
FRO,2018,38.40588379,62526.49085
FRO,2010,37.25369263,47923.15154
FRO,2000,35.69867706,23322.75934
FRO,2011,37.29759598,51618.99078
FRO,2009,36.8888092,47059.19473
FRO,2007,36.29298782,48348.73937
FRO,2005,36.33205795,36389.08164
FRO,2006,36.4584198,41743.68128
FRO,2008,36.46792221,51287.89111
FJI,2007,50.64945698,3762.746928
FJI,2008,51.09797526,3899.922315
FJI,2003,49.12604949,2655.580796
FJI,2011,52.53354495,4139.602886
FJI,2013,53.55527263,4572.443775
FJI,2014,54.08382875,5293.356767
FJI,2009,51.56280132,3164.132754
FJI,2004,49.47729222,3097.190967
FJI,2020,57.18668469,4620.645724
FJI,2021,57.66183648,4536.733121
FJI,2023,58.60690497,5926.205864
FJI,2015,54.62341881,5097.531069
FJI,2022,58.13527015,5414.120921
FJI,2012,53.03832113,4341.403387
FJI,2001,48.42879146,1944.997415
FJI,2005,49.84213613,3377.69127
FJI,2000,48.06498809,1995.720712
FJI,2024,59.07666023,6425.741517
FJI,2006,50.22947527,3455.105999
FJI,2016,55.1734721,5363.790267
FJI,2010,52.04151478,3449.144529
FJI,2002,48.77951391,2136.567941
FJI,2018,56.23283474,6085.419795
FJI,2019,56.70989552,5842.073446
FJI,2017,55.74083434,5826.848145
FIN,2005,68.51405295,39049.87038
FIN,2006,68.75882798,41214.01878
FIN,2007,69.02003773,48473.02401
FIN,2012,70.36613632,47551.67408
FIN,2009,69.54625997,47478.34953
FIN,2010,69.78557988,46506.2919
FIN,2011,70.05832619,51060.32426
FIN,2018,72.34234677,49654.2497
FIN,2019,72.74312144,48358.18078
FIN,2004,68.27665968,37768.13342
FIN,2017,71.95630383,46085.01747
FIN,2024,74.26371905,53149.76719
FIN,2023,74.00625486,52834.29168
FIN,2008,69.29436722,53769.47262
FIN,2021,73.37102158,53099.13514
FIN,2014,70.98791689,50073.77608
FIN,2022,73.69675978,50440.56022
FIN,2013,70.67421182,49691.01452
FIN,2003,68.04255491,32920.08572
FIN,2002,67.79516416,26989.38926
FIN,2015,71.305493,42560.34568
FIN,2020,73.08494398,48828.68469
FIN,2016,71.61583834,43451.25624
FIN,2001,67.49823928,24965.203
FIN,2000,67.12276853,24335.92251
FRA,2004,77.49005,33644.92822
FRA,2008,77.15619016,45464.81814
FRA,2009,77.10053918,41728.08842
FRA,2005,77.43633151,34696.37183
FRA,2001,76.90744136,22331.79483
FRA,2002,77.25438666,24144.5727
FRA,2003,77.4691216,29479.52221
FRA,2016,78.59991147,37024.21571
FRA,2017,78.6467804,38687.16264
FRA,2007,77.24579766,41486.19078
FRA,2022,78.75919211,40988.63964
FRA,2023,78.78043231,44700.13842
FRA,2011,77.11827174,43929.78409
FRA,2000,76.51439831,22340.59395
FRA,2013,77.24407215,42669.17951
FRA,2014,77.35242968,43148.04593
FRA,2015,77.76109192,36702.43237
FRA,2019,78.68907845,40408.28486
FRA,2006,77.34672401,36431.56589
FRA,2010,77.09628448,40694.82117
FRA,2018,78.67144325,41418.17665
FRA,2021,78.73646034,43725.09995
FRA,2024,78.7999751,46103.08409
FRA,2012,77.16694649,40863.58144
FRA,2020,78.71191318,39169.8606
PYF,2021,61.73998132,21426.38544
PYF,2014,61.68248074,22258.63214
PYF,2015,61.73747422,19166.95948
PYF,2019,61.78241424,21582.5892
PYF,2020,61.76731009,19966.48385
PYF,2001,55.89318758,14640.93601
PYF,2013,61.61304867,21955.63293
PYF,2012,61.52865396,20846.54575
PYF,2006,57.58258343,22330.86767
PYF,2000,55.95425399,14978.3241
PYF,2022,61.69138069,20053.95694
PYF,2018,61.78880252,21925.61604
PYF,2023,61.6967135,21832.28318
PYF,2024,61.71919847,22439.88387
PYF,2011,61.27173426,22831.51853
PYF,2009,60.06810953,24434.21976
PYF,2010,60.7610224,22494.80671
PYF,2002,55.86317944,16004.05833
PYF,2005,56.84728508,21984.19362
PYF,2003,55.92835502,19582.89364
PYF,2017,61.78969411,20826.93125
PYF,2008,59.26163751,26592.02628
PYF,2007,58.41024819,24888.17813
PYF,2016,61.77443814,19690.07757
PYF,2004,56.27299499,21764.22032
GAB,2010,86.18525925,8356.74662
GAB,2011,86.56653837,10219.11393
GAB,2017,89.00097333,6921.733731
GAB,2005,83.43267464,6547.87614
GAB,2007,84.69001834,8003.542897
GAB,2008,85.24376725,9688.645197
GAB,2009,85.74325821,7290.575261
GAB,2019,89.90318502,7441.178647
GAB,2004,82.73554382,5465.791936
GAB,2001,80.40909934,3835.757183
GAB,2023,91.63759628,7802.824333
GAB,2018,89.453995,7624.277523
GAB,2003,81.99708301,4710.748628
GAB,2016,88.54458834,6677.070039
GAB,2012,86.88386358,9296.965879
GAB,2000,79.56604047,3982.906201
GAB,2006,84.08524347,6847.009857
GAB,2014,87.6236018,9201.362766
GAB,2024,91.86320947,8230.043115
GAB,2020,90.34807504,6605.803461
GAB,2013,87.14824807,9197.701063
GAB,2002,81.22052419,3966.480019
GAB,2022,91.22433555,8409.207415
GAB,2021,90.78819673,8181.409141
GAB,2015,88.08530838,7047.126546
GMB,2004,51.50620226,593.2853463
GMB,2008,54.64312335,859.1276714
GMB,2005,52.35821327,616.4836579
GMB,2007,53.91961094,724.7264072
GMB,2013,57.97030561,653.8627133
GMB,2020,62.20692517,720.3351434
GMB,2003,50.6010078,308.7191234
GMB,2012,57.32073042,692.5793616
GMB,2019,61.64321085,738.186752
GMB,2024,64.29941034,871.3402918
GMB,2002,49.57311534,376.531027
GMB,2006,53.16032854,614.5443079
GMB,2023,63.80201825,883.0241117
GMB,2017,60.47171266,642.5226413
GMB,2015,59.24584994,619.5363643
GMB,2022,63.2869881,836.2448759
GMB,2016,59.86524725,650.0565013
GMB,2011,56.6696693,710.6084115
GMB,2018,61.06458693,696.219807
GMB,2014,58.61417997,568.0045356
GMB,2010,56.01108966,801.0333727
GMB,2000,46.97223329,538.0540723
GMB,2009,55.33792863,774.8880309
GMB,2021,62.75507066,781.8909252
GMB,2001,48.34919798,459.8030684
GEO,2000,52.49359996,749.908535
GEO,2017,57.99968272,4418.752065
GEO,2013,56.6182119,4712.002294
GEO,2011,55.68992576,4119.668183
GEO,2012,56.16835268,4530.695334
GEO,2023,60.75230778,8283.669607
GEO,2014,57.0237613,4830.334862
GEO,2021,59.42935606,5083.606955
GEO,2022,60.01016227,6729.846599
GEO,2003,52.51447057,1010.031516
GEO,2024,61.07896051,9241.491223
GEO,2020,58.99905528,4300.857013
GEO,2008,54.22327198,3324.753721
GEO,2009,54.70338211,2822.689397
GEO,2010,55.19693447,3281.729309
GEO,2016,57.6984032,4143.401257
GEO,2015,57.38038005,4086.622347
GEO,2018,58.30381819,4804.054604
GEO,2019,58.63040918,4741.283272
GEO,2002,52.4127676,853.5261719
GEO,2007,53.77060739,2635.366503
GEO,2006,53.35939165,1996.020133
GEO,2001,52.4098165,801.9838371
GEO,2004,52.71731993,1305.047486
GEO,2005,53.00362806,1642.783594
DEU,2000,80.09421609,23925.85599
DEU,2006,80.19609961,36980.33499
DEU,2003,80.13731163,30711.10225
DEU,2001,80.10708083,23878.36415
DEU,2011,80.34057629,47630.97619
DEU,2002,80.12139738,25486.5942
DEU,2005,80.17451685,35084.43635
DEU,2010,80.30570256,42396.9666
DEU,2018,81.14230362,48916.16866
DEU,2020,81.4700055,47394.87345
DEU,2012,80.39344752,44718.01592
DEU,2017,80.9842544,45553.93415
DEU,2009,80.27451924,42471.88686
DEU,2019,81.30539917,47656.19974
DEU,2015,80.69743716,41929.75491
DEU,2013,80.47323184,47206.83535
DEU,2008,80.24595491,46379.1648
DEU,2004,80.15496949,34566.73591
DEU,2016,80.83478707,42948.93819
DEU,2021,81.63258707,52349.246
DEU,2023,81.90343667,54776.76682
DEU,2024,82.02114326,56103.73232
DEU,2014,80.57574024,48959.59912
DEU,2007,80.21986366,42350.92172
DEU,2022,81.78678528,50506.51796
GHA,2012,51.91979184,1543.775242
GHA,2011,51.33040866,1507.435732
GHA,2017,54.69914198,2012.286626
GHA,2022,57.2506096,2229.891226
GHA,2006,48.13889262,906.4410276
GHA,2024,58.3654868,2390.772377
GHA,2016,54.16705276,1912.479913
GHA,2018,55.21847757,2195.32166
GHA,2014,53.06633988,1949.908329
GHA,2020,56.2171614,2195.454817
GHA,2015,53.62264152,1722.772828
GHA,2010,50.72969268,1263.892518
GHA,2019,55.72462791,2186.658227
GHA,2009,50.11112509,1047.704301
GHA,2005,47.45284378,478.6119092
GHA,2023,57.80747378,2383.904105
GHA,2008,49.47086799,1182.657613
GHA,2013,52.49857945,2294.795847
GHA,2001,44.64105073,263.5421565
GHA,2002,45.34846921,297.4616447
GHA,2007,48.81251227,1050.124615
GHA,2004,46.75720045,406.1321053
GHA,2021,56.69525568,2445.186625
GHA,2003,46.05479736,358.3992714
GHA,2000,43.93737866,253.7469362
GIB,2001,100,
GIB,2007,100,
GIB,2006,100,
GIB,2014,100,
GIB,2002,100,
GIB,2000,100,
GIB,2005,100,
GIB,2016,100,
GIB,2008,100,
GIB,2009,100,
GIB,2013,100,
GIB,2023,100,
GIB,2022,100,
GIB,2003,100,
GIB,2004,100,
GIB,2015,100,
GIB,2012,100,
GIB,2010,100,
GIB,2017,100,
GIB,2024,100,
GIB,2021,100,
GIB,2011,100,
GIB,2018,100,
GIB,2019,100,
GIB,2020,100,
GRC,2001,72.84607038,12156.95728
GRC,2005,74.26173767,22054.13158
GRC,2013,77.09519997,21573.34498
GRC,2000,72.66564291,11638.20107
GRC,2006,74.71775006,24416.0233
GRC,2019,78.18881005,19335.3602
GRC,2002,73.09771096,13782.19564
GRC,2004,73.82676029,21449.25528
GRC,2012,76.86797974,21624.34605
GRC,2016,77.71229888,17919.24264
GRC,2007,75.17534735,28440.76253
GRC,2008,75.61507946,31695.83311
GRC,2018,78.04906568,19873.40152
GRC,2009,76.01749627,29425.45732
GRC,2017,77.88953426,18631.99301
GRC,2014,77.31304863,21474.72571
GRC,2011,76.63526099,25504.78665
GRC,2024,78.99678565,24626.14819
GRC,2023,78.77463038,23343.7104
GRC,2020,78.30668425,17886.73317
GRC,2003,73.43226802,18020.61204
GRC,2015,77.51944263,17980.72982
GRC,2010,76.3631477,26653.0488
GRC,2021,78.38848986,20654.7002
GRC,2022,78.5502191,20886.52431
GRL,2014,85.67723846,50485.22441
GRL,2013,85.37258911,47535.48838
GRL,2021,87.54520176,58135.99399
GRL,2015,86.04625702,44536.35497
GRL,2001,81.79061127,19265.51915
GRL,2020,87.2840882,54812.66618
GRL,2011,84.5286026,47186.876
GRL,2022,87.80494053,55635.00065
GRL,2000,81.45178223,19009.07744
GRL,2024,88.31953479,
GRL,2018,86.72509766,54545.13586
GRL,2019,87.02178955,53309.20359
GRL,2023,88.06311477,58498.9708
GRL,2012,84.88645935,45936.95628
GRL,2004,82.56343079,32030.99879
GRL,2010,84.27848816,44277.19934
GRL,2003,82.34859467,27466.64945
GRL,2017,86.39155579,50765.74947
GRL,2009,83.85561371,44918.84138
GRL,2016,86.22610474,48181.74535
GRL,2002,82.07528687,20657.95063
GRL,2005,82.68991089,32489.72773
GRL,2006,82.84719849,35457.62976
GRL,2008,83.62182617,44366.78587
GRL,2007,83.2039566,39780.94414
GRD,2010,35.87433595,6909.601696
GRD,2005,35.91582608,6338.560114
GRD,2003,35.91943852,5427.963773
GRD,2004,35.91819584,5480.261176
GRD,2017,36.01732964,9751.426612
GRD,2018,36.07204214,10083.02128
GRD,2000,35.8702371,4839.828111
GRD,2009,35.88779903,6932.564722
GRD,2008,35.89831572,7448.204056
GRD,2024,36.56280005,11705.0903
GRD,2011,35.86010911,6947.381361
GRD,2016,35.97060142,9221.234611
GRD,2023,36.46212824,11414.47817
GRD,2021,36.28316037,9617.289029
GRD,2001,35.91999739,4819.507767
GRD,2012,35.86527558,7092.719854
GRD,2007,35.90624988,6864.548168
GRD,2022,36.36888402,10469.3867
GRD,2002,35.91991799,4984.474059
GRD,2019,36.13464657,10462.79292
GRD,2013,35.87922426,7424.802123
GRD,2015,35.93194911,8694.12438
GRD,2006,35.91196538,6344.038377
GRD,2014,35.90146243,7986.334212
GRD,2020,36.20505025,8968.558901
GUM,2023,94.13493416,
GUM,2006,93.88948576,25709.93515
GUM,2007,93.97105357,26605.43242
GUM,2011,94.07710544,29926.20524
GUM,2012,94.07772767,31653.75065
GUM,2013,94.07827514,32530.75931
GUM,2018,94.079885,37195.95031
GUM,2021,94.08843277,38074.87937
GUM,2022,94.10682618,41833.15171
GUM,2005,93.78998883,25631.97761
GUM,2010,94.07651733,29719.79678
GUM,2003,93.55028706,21877.31784
GUM,2009,94.06732236,29054.05812
GUM,2015,94.07914511,35165.70146
GUM,2004,93.67583265,23618.82669
GUM,2002,93.41662195,20909.95903
GUM,2014,94.07874768,33900.14865
GUM,2020,94.08049911,36482.9364
GUM,2008,94.03142239,28112.23166
GUM,2001,93.27810716,
GUM,2016,94.07946726,35930.65949
GUM,2024,94.17263466,
GUM,2017,94.07971395,36779.00789
GUM,2000,93.13953162,
GUM,2019,94.07998025,39274.94314
GTM,2003,46.58653897,1722.547019
GTM,2002,45.77547319,1669.335175
GTM,2010,51.32703806,2805.259602
GTM,2020,54.54831679,4477.61785
GTM,2004,47.32681949,1840.911849
GTM,2000,43.24347551,1648.96579
GTM,2023,55.60823196,5758.327608
GTM,2024,55.95470273,6150.025714
GTM,2012,52.35233852,3286.619593
GTM,2005,48.05579516,2046.466117
GTM,2009,50.74204209,2611.646328
GTM,2019,54.18822673,4511.998396
GTM,2017,53.79947231,4324.997689
GTM,2006,48.76763562,2225.123475
GTM,2021,54.90470716,4912.622404
GTM,2001,44.6780956,1537.686636
GTM,2022,55.25812282,5358.70157
GTM,2015,53.44110503,3893.505333
GTM,2013,52.78098228,3444.158023
GTM,2018,53.8459623,4352.945933
GTM,2016,53.66092329,4060.137847
GTM,2014,53.1458479,3689.145104
GTM,2011,51.86574699,3168.983706
GTM,2008,50.11658945,2763.059882
GTM,2007,49.45651051,2458.815739
GIN,2000,30.92311056,518.1570669
GIN,2006,32.6868093,446.9805541
GIN,2022,37.23849675,1416.59612
GIN,2007,32.97403866,650.1485753
GIN,2014,34.81779208,765.1469994
GIN,2015,35.03731918,747.3569668
GIN,2001,31.21769484,483.0851202
GIN,2002,31.51313621,495.9160736
GIN,2005,32.39627122,463.1776869
GIN,2021,36.85021784,1244.965505
GIN,2011,34.07320547,636.6949587
GIN,2008,33.25712612,703.5328258
GIN,2009,33.53523852,662.1859147
GIN,2010,33.80754269,659.2353262
GIN,2019,36.12815475,1031.341465
GIN,2016,35.31002808,711.9965098
GIN,2017,35.58273315,833.5986217
GIN,2003,31.8086015,566.4854059
GIN,2024,38.07130367,1694.953759
GIN,2012,34.33139369,699.3533772
GIN,2020,36.48022081,1053.660977
GIN,2004,32.10325756,584.8977405
GIN,2023,37.6454084,1555.493758
GIN,2013,34.5812742,748.4550208
GIN,2018,35.85543823,933.2736156
GNB,2024,46.11320442,1007.741517
GNB,2008,39.33205357,640.2103311
GNB,2009,39.67164342,583.1900201
GNB,2015,42.15681458,645.0668372
GNB,2020,44.30383301,846.9158557
GNB,2010,40.00955963,600.1942985
GNB,2019,43.8745575,811.2164259
GNB,2006,38.68711932,448.5130755
GNB,2021,44.7334137,926.7809211
GNB,2007,39.0030975,519.0697898
GNB,2013,41.29763794,654.3045344
GNB,2016,42.58610916,679.6653866
GNB,2022,45.16271591,883.1991315
GNB,2012,40.86860275,635.4616533
GNB,2004,38.078198,431.3765577
GNB,2000,36.84120544,316.945495
GNB,2017,43.01557922,783.1231866
GNB,2018,43.44490814,808.5316132
GNB,2023,45.59238434,988.0878864
GNB,2005,38.38014437,463.0739627
GNB,2014,41.72719955,652.022501
GNB,2001,37.16278394,327.138432
GNB,2011,40.43911362,719.5395735
GNB,2002,37.47349244,362.0345746
GNB,2003,37.77730557,419.7848661
GUY,2005,27.77585507,1084.065414
GUY,2011,26.39999962,4947.221706
GUY,2003,28.30834725,973.7425981
GUY,2010,26.45921851,4581.761797
GUY,2002,28.47967768,950.8669325
GUY,2007,27.14589534,3608.286852
GUY,2004,28.06688502,1033.310309
GUY,2006,27.46045823,3135.605535
GUY,2024,26.47771799,29675.24439
GUY,2020,26.43403974,6775.709391
GUY,2013,26.40038914,5556.912312
GUY,2009,26.62007465,4209.132306
GUY,2001,28.61946272,931.5747238
GUY,2015,26.40439183,5640.415606
GUY,2016,26.40808929,5870.878238
GUY,2000,28.76103906,931.7966517
GUY,2023,26.46514573,20473.70022
GUY,2022,26.45367351,17913.49281
GUY,2019,26.42588348,6405.824434
GUY,2014,26.4018152,5472.688205
GUY,2012,26.39999962,5444.397519
GUY,2021,26.44330396,9860.870148
GUY,2018,26.41883785,6048.386972
GUY,2008,26.8573672,4008.962867
GUY,2017,26.41290555,6178.665044
HTI,2018,51.37489811,1496.38049
HTI,2008,44.68473595,1094.660584
HTI,2009,45.3786414,1196.852871
HTI,2011,46.75237495,1312.039536
HTI,2006,43.28464449,828.8057003
HTI,2004,41.87057463,683.1852982
HTI,2015,49.43347078,1411.126847
HTI,2010,46.06797418,1209.727335
HTI,2024,55.03726525,2142.623305
HTI,2007,43.9866172,984.5669834
HTI,2003,41.20076033,578.9952911
HTI,2022,53.852495,1760.626357
HTI,2019,52.006906,1352.172042
HTI,2012,47.43148435,1361.393966
HTI,2021,53.24606379,1841.331893
HTI,2013,48.10494302,1457.832212
HTI,2023,54.44968193,1705.758085
HTI,2020,52.63074767,1290.325387
HTI,2002,39.97089851,720.969568
HTI,2017,50.73508338,1395.239452
HTI,2014,48.77239162,1460.188986
HTI,2005,42.57917719,775.8457041
HTI,2001,38.38718326,748.8211598
HTI,2000,36.84084979,820.6000468
HTI,2016,50.08782115,1318.402682
HND,2021,57.35502364,2735.147515
HND,2019,56.37915614,2502.327443
HND,2013,53.35637913,2081.128435
HND,2003,46.9901846,1156.081627
HND,2011,51.99088923,2073.661211
HND,2007,49.39942502,1577.737892
HND,2002,46.41941901,1132.499653
HND,2024,58.78507281,3426.434833
HND,2004,47.57397761,1215.139954
HND,2020,56.8691654,2307.614943
HND,2012,52.66415571,2126.034747
HND,2018,55.88525777,2464.642415
HND,2014,53.87680891,2179.88172
HND,2001,45.86230336,1132.164875
HND,2008,50.03123161,1732.490627
HND,2023,58.31323927,3227.457625
HND,2010,51.32737332,1893.327227
HND,2022,57.8364689,3003.289968
HND,2015,54.38284738,2271.20266
HND,2016,54.88684146,2307.344684
HND,2017,55.38773223,2413.007656
HND,2006,48.77900742,1425.847801
HND,2000,45.32333544,1092.564007
HND,2009,50.67401757,1781.157036
HND,2005,48.17038842,1304.700392
HKG,2007,100,30593.95117
HKG,2006,100,28224.09516
HKG,2022,100,48825.84419
HKG,2008,100,31515.52921
HKG,2001,100,25230.37809
HKG,2004,100,24928.10037
HKG,2010,100,32550.13649
HKG,2023,100,50562.36331
HKG,2024,100,54074.69285
HKG,2021,100,49770.56424
HKG,2005,100,26649.63772
HKG,2002,100,24665.83623
HKG,2003,100,23977.17341
HKG,2000,100,25756.77287
HKG,2016,100,43734.19807
HKG,2019,100,48359.0012
HKG,2020,100,46109.22999
HKG,2012,100,36730.7962
HKG,2009,100,30697.53839
HKG,2013,100,38403.77771
HKG,2011,100,35142.48793
HKG,2017,100,46160.42979
HKG,2015,100,42432.16197
HKG,2018,100,48537.56689
HKG,2014,100,40315.37395
HUN,2021,70.20592753,19030.62813
HUN,2001,64.64688028,5280.94888
HUN,2019,70.45652771,17012.85986
HUN,2016,70.47338104,13215.86053
HUN,2015,70.48477173,12782.94126
HUN,2000,64.26023444,4629.917608
HUN,2009,68.45925903,13051.18318
HUN,2006,67.01558685,11478.48916
HUN,2020,70.29173279,16386.93088
HUN,2005,66.12613678,11212.2047
HUN,2014,70.30710535,14352.50188
HUN,2012,69.57723267,12950.15945
HUN,2017,70.45425415,14736.16682
HUN,2011,69.47799341,14211.46056
HUN,2018,70.47117615,16605.05705
HUN,2004,65.02253723,10291.26947
HUN,2007,67.00416565,13934.60546
HUN,2008,68.09769861,15762.63225
HUN,2022,70.15850642,18428.02883
HUN,2023,70.29230269,22230.62779
HUN,2010,69.5305481,13189.84339
HUN,2024,70.49182594,23292.32639
HUN,2013,69.92776363,13739.46202
HUN,2002,65.04000092,6658.044943
HUN,2003,64.84529877,8410.092482
ISL,2016,93.78226471,62854.09064
ISL,2009,93.44413406,41483.78437
ISL,2003,92.32355593,39944.21041
ISL,2002,92.16740226,32749.379
ISL,2015,93.72791977,53505.69641
ISL,2023,94.15182618,82138.7893
ISL,2004,92.43772934,47809.60731
ISL,2005,92.37744102,57783.77456
ISL,2001,92.04523046,29208.19819
ISL,2008,93.06464422,57489.33998
ISL,2007,92.36145717,70483.01172
ISL,2012,93.51489258,46594.98691
ISL,2017,93.77189823,72976.373
ISL,2010,93.45883481,43776.46774
ISL,2011,93.41106112,48254.95393
ISL,2020,94.13671029,60127.93936
ISL,2018,93.8526667,75633.86514
ISL,2014,93.61967163,55140.36494
ISL,2006,92.1949009,58172.14267
ISL,2022,94.17870712,76350.45504
ISL,2000,91.9674192,32503.57896
ISL,2013,93.61667252,50173.33601
ISL,2019,93.97708474,69296.31444
ISL,2024,94.18190399,86040.53099
ISL,2021,94.21082064,70425.40643
IND,2021,34.44255172,2239.613844
IND,2005,29.09454972,710.4880804
IND,2013,31.90967892,1432.843975
IND,2000,27.64704075,442.7502189
IND,2012,31.58989356,1429.321995
IND,2020,34.12867261,1907.042516
IND,2002,28.17568789,469.149929
IND,2022,34.7555674,2347.448294
IND,2011,31.27465029,1445.461275
IND,2004,28.77260672,624.2588265
IND,2007,29.78104268,1021.887077
IND,2003,28.46602877,544.1431335
IND,2023,35.06769184,2530.120313
IND,2006,29.43098571,801.6683537
IND,2019,33.81395788,2041.428637
IND,2008,30.14384859,992.5195849
IND,2015,32.547299,1583.998159
IND,2010,30.90421908,1347.519391
IND,2001,27.90286521,450.3579005
IND,2024,35.37889724,2694.737809
IND,2009,30.5185314,1094.949746
IND,2018,33.49843535,1966.254552
IND,2014,32.22882334,1553.883961
IND,2017,33.18213282,1950.104683
IND,2016,32.8650781,1707.508929
IDN,2019,55.73820496,4106.948562
IDN,2011,50.48300171,3579.464425
IDN,2012,51.15939331,3632.27254
IDN,2014,52.50021362,3441.068085
IDN,2004,45.44767364,1126.840044
IDN,2005,46.23737576,1238.214476
IDN,2006,47.00175887,1558.315628
IDN,2003,44.63017615,1043.210584
IDN,2017,54.45410156,3798.883262
IDN,2018,55.09568405,3860.953531
IDN,2010,49.85213751,3065.683484
IDN,2007,47.74329936,1823.219763
