arable,salinization,carbon,erosion,aridity,lon,lat
5,,0,15,100,65.419,32.459
1,,,11,100,66.547,32.459
19,0,1,38,100,69.931,32.459
53,0,1,17,100,71.059,32.459
77,1,1,22,100,72.187,32.459
92,0,1,17,100,73.315,32.459
92,1,3,22,83,74.443,32.459
58,1,2,61,30,75.571,32.459
7,0,0,99,,76.699,32.459
1,3,3,76,11,95.874,32.459
1,12,13,71,5,99.258,32.459
1,4,7,84,,100.386,32.459
1,1,2,77,0,102.642,32.459
5,2,3,95,14,104.898,32.459
7,4,5,92,,106.026,32.459
2,1,1,96,,107.154,32.459
10,4,7,93,1,108.282,32.459
8,3,5,92,31,109.41,32.459
9,3,4,89,10,110.538,32.459
31,2,5,47,,111.666,32.459
51,1,5,45,,112.794,32.459
46,2,4,51,3,113.922,32.459
75,1,3,25,,115.05,32.459
77,1,5,28,,116.178,32.459
81,2,4,38,,117.306,32.459
69,3,5,60,,118.434,32.459
66,5,15,34,,119.562,32.459
69,1,6,14,,120.69,32.459
11,0,6,11,,121.818,32.459
2,18,23,67,,129.714,32.459
6,13,15,74,,130.842,32.459
1,,2,19,100,-110.094,31.61
3,,12,12,100,-106.724,31.61
2,,2,2,100,-105.6,31.61
1,,1,3,100,-101.107,31.61
2,,4,8,100,-99.984,31.61
4,,1,24,100,-98.86,31.61
8,1,2,40,100,-97.737,31.61
16,1,1,40,79,-96.614,31.61
3,0,1,54,,-95.49,31.61
4,1,2,90,,-93.243,31.61
15,0,0,90,,-92.12,31.61
10,0,0,92,,-90.997,31.61
4,1,1,90,,-86.503,31.61
12,0,0,87,,-85.38,31.61
23,1,1,80,,-84.257,31.61
17,2,3,84,,-83.133,31.61
5,2,4,71,,-82.01,31.61
8,2,14,23,100,-10.115,31.61
31,1,2,14,100,-8.992,31.61
23,1,3,24,100,-7.869,31.61
19,0,2,52,100,-6.745,31.61
1,,12,56,100,-5.622,31.61
1,,12,12,100,-4.498,31.61
11,38,7,7,100,30.326,31.61
27,60,6,6,100,31.449,31.61
16,0,4,6,100,34.819,31.61
3,3,7,17,100,35.942,31.61
15,96,8,8,100,44.929,31.61
4,19,3,3,100,46.052,31.61
16,97,4,4,100,47.176,31.61
41,47,7,7,100,48.299,31.61
13,3,5,23,100,49.423,31.61
21,1,2,34,100,50.546,31.61
5,,4,7,100,51.669,31.61
5,,,,100,64.026,31.61
3,,2,3,100,65.149,31.61
6,1,1,72,100,69.643,31.61
62,0,1,10,100,70.766,31.61
35,,0,0,100,71.89,31.61
91,0,1,2,100,73.013,31.61
91,0,4,10,100,74.136,31.61
94,1,5,19,94,75.26,31.61
47,1,4,64,38,76.383,31.61
9,0,0,99,,77.506,31.61
1,1,1,98,,78.63,31.61
2,4,5,75,,94.357,31.61
1,1,1,55,78,97.727,31.61
1,5,6,78,16,99.973,31.61
2,3,3,94,,103.344,31.61
35,2,5,69,,104.467,31.61
21,1,1,94,,105.59,31.61
17,1,1,96,,106.714,31.61
4,4,4,94,,107.837,31.61
4,5,5,94,,108.96,31.61
3,1,1,95,,110.084,31.61
2,5,7,80,,111.207,31.61
29,1,3,56,,112.33,31.61
18,1,2,85,,113.454,31.61
26,1,2,86,,114.577,31.61
31,1,2,81,,115.7,31.61
61,3,8,58,,116.824,31.61
61,3,6,48,,117.947,31.61
62,5,10,52,,119.071,31.61
34,9,35,43,,120.194,31.61
38,1,17,18,,121.317,31.61
1,31,35,64,,130.304,31.61
2,32,34,66,,131.427,31.61
3,,1,1,100,-116.369,30.764
1,,2,2,100,-113.013,30.764
3,,6,11,100,-111.894,30.764
9,0,0,72,100,-110.775,30.764
7,,0,67,100,-109.656,30.764
4,3,5,36,100,-108.537,30.764
1,,25,29,100,-107.418,30.764
2,,2,26,100,-99.586,30.764
2,3,8,48,100,-98.467,30.764
22,1,4,39,95,-97.348,30.764
19,1,2,54,33,-96.229,30.764
2,6,10,45,,-95.111,30.764
13,7,7,92,,-92.873,30.764
19,4,4,92,,-91.754,30.764
2,16,19,75,,-88.397,30.764
5,7,9,75,,-87.278,30.764
3,4,4,87,,-86.159,30.764
17,1,1,89,,-85.041,30.764
12,2,2,93,,-83.922,30.764
3,4,7,71,,-82.803,30.764
10,3,11,43,100,-10.075,30.764
19,1,9,32,100,-8.956,30.764
3,0,4,62,100,-7.837,30.764
1,,4,4,100,-5.599,30.764
2,,3,3,100,29.086,30.764
62,13,4,4,100,30.205,30.764
90,6,11,11,100,31.324,30.764
19,29,8,8,100,32.443,30.764
4,89,5,5,100,46.988,30.764
8,89,6,6,100,48.107,30.764
6,77,2,2,100,49.226,30.764
16,9,3,35,100,50.345,30.764
21,,2,19,100,51.464,30.764
6,,2,3,100,52.583,30.764
3,95,1,1,100,55.939,30.764
2,84,,0,100,57.058,30.764
1,,,,100,63.772,30.764
2,,1,1,100,67.128,30.764
2,,1,1,100,68.247,30.764
3,,,47,100,69.366,30.764
54,,1,26,100,70.485,30.764
65,,0,0,100,71.604,30.764
96,,1,1,100,72.723,30.764
96,,1,2,100,73.842,30.764
98,0,6,8,100,74.96,30.764
94,1,9,22,97,76.079,30.764
39,2,5,53,42,77.198,30.764
11,2,3,95,,78.317,30.764
3,1,1,98,,79.436,30.764
57,5,11,63,,104.052,30.764
49,2,2,93,,105.17,30.764
62,1,2,92,,106.289,30.764
34,2,2,91,,107.408,30.764
18,3,4,96,,108.527,30.764
8,2,3,96,,109.646,30.764
5,3,3,96,,110.765,30.764
45,2,3,56,,111.884,30.764
62,1,4,35,,113.003,30.764
45,3,7,46,,114.122,30.764
34,1,2,78,,115.24,30.764
22,4,4,76,,116.359,30.764
33,4,6,56,,117.478,30.764
27,3,5,57,,118.597,30.764
14,3,11,48,,119.716,30.764
43,1,16,19,,120.835,30.764
7,,32,32,,121.954,30.764
4,,2,34,100,-111.464,29.922
24,0,0,78,100,-110.35,29.922
15,0,1,78,100,-109.235,29.922
2,,1,18,100,-108.12,29.922
2,,4,17,100,-107.006,29.922
1,,59,59,100,-105.891,29.922
1,,,44,100,-100.318,29.922
4,2,4,57,100,-99.204,29.922
10,2,7,41,100,-98.089,29.922
24,0,1,53,50,-96.974,29.922
27,8,14,54,,-95.86,29.922
8,6,13,41,,-94.745,29.922
3,11,13,71,,-93.631,29.922
31,2,2,96,,-92.516,29.922
15,11,11,84,,-91.401,29.922
4,18,21,71,,-90.287,29.922
4,1,3,15,5,-82.485,29.922
1,9,33,44,,-81.37,29.922
3,,7,10,100,-10.036,29.922
2,,3,4,100,-8.922,29.922
2,,1,1,100,30.089,29.922
14,0,15,15,100,31.204,29.922
9,,2,2,100,37.891,29.922
3,,5,5,100,39.006,29.922
1,63,7,7,100,47.922,29.922
16,0,1,20,100,51.266,29.922
35,4,4,10,100,52.381,29.922
14,6,11,12,100,53.495,29.922
2,27,1,1,100,56.839,29.922
1,,3,10,100,66.87,29.922
5,0,2,38,100,67.985,29.922
5,2,2,39,100,69.1,29.922
36,0,1,16,100,70.214,29.922
91,,2,2,100,71.329,29.922
92,,1,1,100,72.443,29.922
87,,1,1,100,73.558,29.922
95,1,5,5,100,74.673,29.922
99,0,7,10,100,75.787,29.922
97,1,5,15,89,76.902,29.922
62,2,3,40,35,78.016,29.922
16,1,1,91,,79.131,29.922
8,0,1,98,,80.246,29.922
2,1,1,98,,81.36,29.922
1,,,68,6,101.423,29.922
3,8,8,91,,102.537,29.922
30,4,4,92,,103.652,29.922
65,1,1,94,,104.767,29.922
58,2,2,91,,105.881,29.922
42,7,7,89,,106.996,29.922
10,2,2,97,,108.11,29.922
5,4,5,93,,109.225,29.922
2,1,2,94,,110.34,29.922
32,2,3,46,,111.454,29.922
57,1,3,15,,112.569,29.922
34,1,3,28,,113.683,29.922
22,3,4,77,,114.798,29.922
25,2,4,74,,115.912,29.922
10,1,3,65,,117.027,29.922
6,14,17,77,,118.142,29.922
3,20,28,60,,119.256,29.922
10,12,33,46,,120.371,29.922
13,7,28,42,,121.485,29.922
1,,9,11,100,-112.161,29.085
8,,1,29,100,-111.051,29.085
16,0,0,66,100,-109.94,29.085
10,,,90,100,-108.83,29.085
15,,3,8,100,-107.719,29.085
6,0,5,12,100,-106.609,29.085
1,,56,56,100,-104.388,29.085
2,0,4,9,100,-101.057,29.085
6,,0,6,100,-99.946,29.085
15,1,3,11,100,-98.836,29.085
26,0,1,29,100,-97.725,29.085
40,0,1,25,14,-96.615,29.085
17,1,2,33,,-95.504,29.085
6,14,20,52,,-82.179,29.085
2,21,41,49,,-81.068,29.085
2,,,36,100,-9.999,29.085
1,,,,100,15.541,29.085
29,2,5,5,100,31.088,29.085
8,67,12,15,100,51.076,29.085
22,0,5,12,100,52.186,29.085
10,5,21,22,100,53.297,29.085
7,8,13,13,100,54.407,29.085
1,,6,6,100,58.849,29.085
1,,1,21,100,67.733,29.085
25,,1,1,100,69.954,29.085
74,,1,1,100,71.064,29.085
16,,0,0,100,72.175,29.085
31,28,0,0,100,73.285,29.085
26,18,2,2,100,74.396,29.085
69,0,3,4,100,75.506,29.085
95,1,7,13,100,76.617,29.085
89,1,4,19,97,77.727,29.085
80,1,3,15,44,78.837,29.085
36,2,4,33,,79.948,29.085
12,2,3,70,0,81.058,29.085
5,1,1,98,0,82.169,29.085
3,2,2,91,,102.157,29.085
6,2,2,97,,103.268,29.085
32,3,3,94,,104.378,29.085
47,3,4,90,,105.488,29.085
21,11,11,87,,106.599,29.085
6,0,0,98,,107.709,29.085
7,3,3,96,,108.82,29.085
6,3,3,94,,109.93,29.085
14,2,3,78,,111.041,29.085
41,1,2,21,,112.151,29.085
17,2,4,56,,113.262,29.085
6,1,1,83,,114.372,29.085
18,3,5,48,2,115.483,29.085
30,2,3,63,0,116.593,29.085
5,7,8,73,,117.703,29.085
8,6,8,66,,118.814,29.085
9,15,25,54,,119.924,29.085
5,13,20,63,,121.035,29.085
3,11,15,47,,122.145,29.085
9,,0,43,100,-110.653,28.25
10,0,2,62,100,-109.547,28.25
2,1,1,95,97,-108.44,28.25
10,,1,7,100,-107.334,28.25
6,,1,30,100,-106.227,28.25
7,,2,4,100,-105.121,28.25
4,,1,4,100,-100.695,28.25
8,,,1,100,-99.588,28.25
16,,0,9,100,-98.482,28.25
19,0,1,15,89,-97.375,28.25
4,0,1,10,1,-96.269,28.25
2,25,46,40,,-82.991,28.25
10,16,32,52,,-81.885,28.25
5,7,21,31,,-80.778,28.25
16,,10,10,100,30.977,28.25
4,,1,1,100,36.509,28.25
2,,1,1,100,42.041,28.25
2,3,35,35,100,52,28.25
6,,27,27,100,53.106,28.25
2,,13,13,100,54.213,28.25
2,,12,12,100,55.319,28.25
3,,7,7,100,56.426,28.25
4,89,5,5,100,57.532,28.25
21,0,0,2,100,67.49,28.25
79,,0,0,100,68.597,28.25
71,,1,1,100,69.703,28.25
15,,1,1,100,70.81,28.25
2,,1,1,100,73.023,28.25
24,,0,3,100,74.129,28.25
56,,1,3,100,75.236,28.25
94,0,3,11,100,76.342,28.25
88,1,5,16,100,77.449,28.25
96,0,1,14,100,78.555,28.25
94,0,1,16,35,79.662,28.25
73,0,1,23,1,80.768,28.25
31,1,2,41,,81.875,28.25
11,2,2,87,1,82.981,28.25
7,3,4,96,3,84.088,28.25
4,3,3,96,1,85.194,28.25
4,1,1,90,,95.152,28.25
5,2,2,98,,96.259,28.25
4,2,7,60,,101.791,28.25
11,1,2,91,,102.898,28.25
10,2,2,97,,104.004,28.25
11,2,2,95,,105.111,28.25
10,1,1,98,,106.217,28.25
10,1,2,94,,107.324,28.25
11,2,3,95,,108.43,28.25
7,2,3,94,,109.537,28.25
4,9,11,81,,110.643,28.25
10,6,7,74,,111.75,28.25
18,9,12,57,,112.856,28.25
3,7,8,68,,113.963,28.25
29,2,3,44,0,115.069,28.25
32,2,6,47,0,116.176,28.25
10,4,4,82,,117.282,28.25
4,12,14,78,,118.389,28.25
1,18,24,50,,119.495,28.25
3,48,55,43,,120.602,28.25
4,25,35,54,,121.708,28.25
31,,1,3,100,-110.271,27.42
11,0,1,28,100,-109.168,27.42
4,1,1,96,90,-108.066,27.42
4,,,73,100,-106.963,27.42
4,,,58,100,-105.86,27.42
2,,3,4,100,-104.758,27.42
6,,4,11,100,-101.45,27.42
12,,1,2,100,-100.347,27.42
10,0,1,2,100,-99.244,27.42
12,0,0,4,100,-98.142,27.42
6,,2,4,100,-97.039,27.42
5,5,27,32,,-82.704,27.42
19,1,2,17,,-81.602,27.42
16,4,8,34,,-80.499,27.42
16,,10,10,100,30.87,27.42
2,,,,100,41.896,27.42
7,,2,2,100,42.999,27.42
1,,2,2,100,44.101,27.42
2,5,33,33,100,52.923,27.42
1,9,11,13,100,56.231,27.42
4,28,3,3,100,57.333,27.42
2,1,1,24,100,66.155,27.42
16,0,1,10,100,67.257,27.42
81,,0,0,100,68.36,27.42
15,,0,0,100,69.463,27.42
7,,0,2,100,72.771,27.42
40,,0,2,100,73.873,27.42
69,0,0,6,100,74.976,27.42
90,0,1,32,100,76.079,27.42
97,0,1,14,100,77.181,27.42
95,0,1,22,100,78.284,27.42
97,0,0,5,100,79.387,27.42
98,0,0,22,57,80.489,27.42
95,0,1,14,19,81.592,27.42
79,0,0,34,0,82.694,27.42
57,0,1,38,,83.797,27.42
32,3,4,61,,84.9,27.42
14,2,2,93,,86.002,27.42
7,1,1,98,0,87.105,27.42
5,3,3,97,,88.208,27.42
3,1,1,95,14,89.31,27.42
2,1,1,92,7,90.413,27.42
2,2,2,98,2,91.516,27.42
8,1,1,98,,93.721,27.42
46,1,1,99,,94.824,27.42
11,2,2,98,,95.926,27.42
2,0,0,75,,101.44,27.42
7,1,2,85,12,102.542,27.42
18,1,2,85,4,103.645,27.42
17,4,4,91,,104.748,27.42
23,1,2,92,,105.85,27.42
20,3,4,90,,106.953,27.42
4,2,3,92,,108.056,27.42
3,4,5,90,,109.158,27.42
3,16,18,74,,110.261,27.42
16,7,7,87,,111.364,27.42
11,5,5,85,,112.466,27.42
3,6,8,76,,113.569,27.42
11,7,10,64,,114.672,27.42
5,4,6,58,,115.774,27.42
3,5,6,84,,116.877,27.42
4,26,34,55,,120.185,27.42
3,,,40,100,-112.102,26.592
8,,1,1,100,-109.904,26.592
15,0,3,16,100,-108.805,26.592
5,0,0,94,83,-107.706,26.592
4,0,0,75,98,-106.607,26.592
4,,0,59,100,-105.508,26.592
4,,1,20,100,-101.112,26.592
17,,0,19,100,-100.013,26.592
21,0,3,7,100,-98.914,26.592
10,,1,2,100,-97.815,26.592
1,4,40,47,,-82.429,26.592
17,2,6,17,,-81.33,26.592
14,9,14,33,,-80.231,26.592
1,,9,9,100,30.767,26.592
17,,4,4,100,31.866,26.592
6,1,2,2,100,43.955,26.592
1,27,5,5,100,49.449,26.592
2,,,28,100,65.934,26.592
4,1,1,53,100,67.033,26.592
61,,0,0,100,68.132,26.592
10,,1,1,100,69.231,26.592
4,,0,0,100,71.429,26.592
28,,0,1,100,72.528,26.592
67,,1,1,100,73.627,26.592
65,0,1,7,100,74.726,26.592
87,0,1,7,100,75.825,26.592
69,0,0,24,100,76.924,26.592
86,0,0,36,100,78.023,26.592
96,0,0,18,100,79.122,26.592
94,0,1,9,100,80.221,26.592
96,0,1,13,92,81.32,26.592
97,0,0,14,46,82.419,26.592
96,0,1,13,5,83.518,26.592
95,0,0,22,11,84.617,26.592
92,0,0,37,2,85.716,26.592
65,0,1,54,,86.815,26.592
62,1,1,90,,87.914,26.592
58,2,2,96,,89.013,26.592
43,2,2,98,,90.112,26.592
52,1,1,97,,91.211,26.592
64,2,2,89,,92.31,26.592
34,1,1,96,,93.409,26.592
29,1,1,98,,94.508,26.592
2,0,0,100,,95.607,26.592
1,1,1,98,,98.904,26.592
3,1,6,55,2,100.003,26.592
5,3,4,84,44,101.102,26.592
9,2,2,90,30,102.201,26.592
11,1,1,86,22,103.3,26.592
14,7,9,84,,104.399,26.592
19,1,2,92,,105.498,26.592
11,8,10,76,,106.597,26.592
4,4,5,86,,107.696,26.592
3,3,4,90,,110.993,26.592
8,7,8,81,,112.092,26.592
3,7,9,77,,113.191,26.592
3,5,7,58,,114.29,26.592
6,4,4,75,,115.389,26.592
5,8,8,82,,116.488,26.592
2,17,21,74,,119.785,26.592
5,,0,39,100,-111.742,25.768
12,0,2,9,100,-109.551,25.768
49,0,2,9,100,-108.455,25.768
2,1,1,93,66,-107.36,25.768
3,,,70,93,-106.264,25.768
5,,,67,100,-105.169,25.768
2,,7,15,100,-104.073,25.768
10,,4,4,100,-102.978,25.768
1,,3,7,100,-101.882,25.768
3,8,16,52,100,-100.787,25.768
19,1,5,25,100,-99.692,25.768
35,0,2,8,100,-98.596,25.768
28,0,1,5,100,-97.501,25.768
2,5,11,43,,-81.069,25.768
3,18,32,46,,-79.973,25.768
1,,1,1,100,28.477,25.768
4,,3,3,100,31.763,25.768
10,,4,4,100,32.859,25.768
2,14,1,1,100,43.813,25.768
3,0,1,52,100,66.818,25.768
16,,0,0,100,67.913,25.768
65,,1,1,100,69.009,25.768
12,,,2,100,70.104,25.768
11,,0,5,100,71.2,25.768
50,0,0,3,100,72.295,25.768
89,,0,5,100,73.391,25.768
61,0,0,13,100,74.486,25.768
79,0,0,11,100,75.582,25.768
59,0,0,18,100,76.677,25.768
53,0,0,24,100,77.773,25.768
96,0,0,19,100,78.868,25.768
96,0,0,10,100,79.963,25.768
97,0,0,9,100,81.059,25.768
97,0,0,12,99,82.154,25.768
97,0,1,8,73,83.25,25.768
91,0,1,11,82,84.345,25.768
90,0,1,20,66,85.441,25.768
93,0,1,17,31,86.536,25.768
95,0,0,43,,87.632,25.768
96,0,1,79,,88.727,25.768
56,1,1,92,,89.823,25.768
18,2,2,97,,90.918,25.768
8,8,9,79,,92.014,25.768
18,1,1,92,,93.109,25.768
9,3,4,81,,94.204,25.768
2,3,3,93,,95.3,25.768
2,26,26,66,,96.395,25.768
3,7,10,77,,97.491,25.768
1,3,3,84,,98.586,25.768
3,4,15,77,,99.682,25.768
7,1,9,70,7,100.777,25.768
8,0,0,82,49,101.873,25.768
8,1,1,84,11,102.968,25.768
10,1,5,71,,104.064,25.768
9,2,2,94,,105.159,25.768
4,1,1,89,,106.254,25.768
1,6,7,85,,107.35,25.768
2,7,8,86,,110.636,25.768
3,6,7,75,,111.732,25.768
2,8,9,82,,112.827,25.768
2,10,10,76,,113.923,25.768
8,12,14,79,,115.018,25.768
6,16,18,77,,116.114,25.768
1,37,42,59,,117.209,25.768
2,14,17,82,,118.305,25.768
6,38,50,52,,119.4,25.768
3,,,21,100,-111.396,24.946
1,,,58,100,-110.304,24.946
30,0,2,11,100,-108.12,24.946
7,2,7,38,93,-107.028,24.946
3,,1,86,64,-105.936,24.946
12,0,1,46,100,-104.844,24.946
2,,,32,100,-103.752,24.946
3,,,13,100,-101.567,24.946
14,0,0,15,100,-100.475,24.946
16,1,2,37,100,-99.383,24.946
19,,0,15,100,-98.291,24.946
2,,,3,100,-97.199,24.946
4,,3,3,100,32.757,24.946
1,46,1,1,100,44.77,24.946
3,,3,21,100,66.611,24.946
18,1,1,2,100,67.703,24.946
74,,0,0,100,68.796,24.946
51,0,0,11,100,69.888,24.946
48,4,,7,100,70.98,24.946
76,0,0,5,100,72.072,24.946
63,0,0,37,99,73.164,24.946
72,0,1,8,100,74.256,24.946
57,0,0,23,100,75.348,24.946
85,0,1,9,100,76.44,24.946
72,0,0,20,100,77.532,24.946
91,0,0,22,99,78.624,24.946
82,0,0,23,100,79.716,24.946
71,0,0,28,100,80.808,24.946
94,0,0,26,100,81.9,24.946
75,0,1,27,100,82.992,24.946
77,0,1,9,97,84.084,24.946
87,0,0,12,100,85.177,24.946
62,0,1,28,68,86.269,24.946
72,0,1,50,11,87.361,24.946
94,1,1,59,,88.453,24.946
80,1,1,76,,89.545,24.946
64,1,1,94,,90.637,24.946
46,1,1,82,,91.729,24.946
24,1,2,81,,92.821,24.946
10,3,13,48,,93.913,24.946
6,15,18,65,,95.005,24.946
7,7,8,81,,96.097,24.946
6,12,16,64,,97.189,24.946
2,6,10,52,,98.281,24.946
3,3,5,85,,99.373,24.946
4,2,4,89,4,100.466,24.946
7,1,3,82,22,101.558,24.946
7,3,12,65,2,102.65,24.946
8,0,5,53,,103.742,24.946
4,3,6,83,,104.834,24.946
2,5,5,89,,109.202,24.946
3,12,13,85,,110.294,24.946
3,6,6,81,,111.386,24.946
2,10,17,65,,113.57,24.946
5,9,9,83,,114.662,24.946
4,21,23,75,,115.755,24.946
2,53,55,46,,116.847,24.946
6,37,42,59,,117.939,24.946
4,47,59,44,,119.031,24.946
4,21,22,69,,121.215,24.946
4,,,14,100,-111.065,24.128
10,,,40,100,-109.976,24.128
3,,1,2,100,-107.798,24.128
15,0,1,13,99,-106.709,24.128
2,,,84,39,-105.62,24.128
22,0,1,19,100,-104.532,24.128
13,,0,17,100,-103.443,24.128
2,,,5,100,-101.265,24.128
8,,0,25,99,-100.176,24.128
14,1,2,22,100,-99.087,24.128
19,1,1,28,99,-97.999,24.128
1,,2,10,50,-77.311,24.128
1,,,1,100,2.173,24.128
2,,,16,100,3.262,24.128
2,,7,7,100,32.66,24.128
4,,3,3,100,39.193,24.128
1,,,,100,40.281,24.128
2,0,4,4,100,46.814,24.128
1,,4,4,100,47.903,24.128
14,6,0,0,100,67.502,24.128
14,8,0,1,100,68.591,24.128
15,1,0,17,100,69.68,24.128
9,77,0,8,100,70.768,24.128
71,0,0,3,100,71.857,24.128
81,0,1,39,100,72.946,24.128
66,0,0,45,100,74.035,24.128
86,0,0,20,100,75.124,24.128
93,0,1,24,100,76.212,24.128
95,0,0,23,100,77.301,24.128
85,0,0,15,49,78.39,24.128
61,0,0,26,46,79.479,24.128
64,0,0,39,82,80.568,24.128
55,,0,53,71,81.657,24.128
37,1,2,66,92,82.745,24.128
45,0,0,33,75,83.834,24.128
28,0,0,37,42,84.923,24.128
65,1,2,55,14,86.012,24.128
63,1,1,73,,87.101,24.128
92,1,2,45,,88.19,24.128
84,1,1,47,,89.278,24.128
79,4,4,85,,90.367,24.128
34,2,2,82,,91.456,24.128
6,4,4,92,,92.545,24.128
5,1,4,67,,93.634,24.128
7,5,6,78,,94.722,24.128
10,5,5,73,,95.811,24.128
11,8,12,55,,96.9,24.128
6,5,10,52,,97.989,24.128
3,9,10,86,,99.078,24.128
2,8,10,88,,100.167,24.128
2,5,6,88,29,101.255,24.128
4,4,8,80,24,102.344,24.128
6,1,3,71,15,103.433,24.128
2,1,3,73,,104.522,24.128
3,14,15,82,,108.877,24.128
2,7,8,87,,109.966,24.128
2,4,4,84,,111.055,24.128
2,6,6,86,,112.144,24.128
5,6,7,88,,113.232,24.128
3,7,8,89,,114.321,24.128
7,10,10,88,,115.41,24.128
3,13,15,83,,116.499,24.128
3,22,26,64,,117.588,24.128
6,8,8,68,,120.854,24.128
14,0,1,30,100,-109.661,23.312
5,2,3,58,99,-106.404,23.312
2,1,1,98,21,-105.318,23.312
6,,0,48,100,-104.232,23.312
15,,1,9,100,-103.147,23.312
5,,0,0,100,-102.061,23.312
4,,0,24,100,-100.975,23.312
6,0,2,34,98,-99.89,23.312
18,0,1,42,88,-98.804,23.312
19,0,1,89,25,-97.718,23.312
1,15,21,65,,-83.604,23.312
10,9,9,80,,-82.518,23.312
7,2,3,72,,-81.433,23.312
2,1,2,68,,-80.347,23.312
1,,,,100,2.167,23.312
1,,,1,100,3.252,23.312
2,4,6,6,100,39.08,23.312
9,0,0,0,100,40.166,23.312
2,2,1,6,100,68.394,23.312
11,9,,7,100,69.48,23.312
16,7,0,1,100,70.566,23.312
40,4,0,0,100,71.652,23.312
92,0,3,9,100,72.737,23.312
80,0,0,29,100,73.823,23.312
84,0,1,34,100,74.909,23.312
98,0,1,13,100,75.994,23.312
90,0,1,14,76,77.08,23.312
78,0,0,25,3,78.166,23.312
64,0,0,29,15,79.251,23.312
52,0,1,45,,80.337,23.312
36,0,0,58,4,81.423,23.312
35,0,0,60,,82.509,23.312
29,0,0,58,,83.594,23.312
62,0,0,48,,84.68,23.312
56,1,2,64,,85.766,23.312
78,3,4,73,0,86.851,23.312
93,1,2,56,,87.937,23.312
94,1,1,36,,89.023,23.312
66,2,3,62,,90.108,23.312
38,3,4,89,,91.194,23.312
2,6,7,82,,92.28,23.312
4,2,2,97,,93.366,23.312
12,4,5,83,,94.451,23.312
24,1,1,64,13,95.537,23.312
3,2,3,68,,96.623,23.312
5,7,8,72,,97.708,23.312
6,6,6,86,,98.794,23.312
2,5,6,86,,99.88,23.312
1,5,5,92,,100.965,23.312
3,3,6,91,17,102.051,23.312
4,4,12,71,21,103.137,23.312
2,3,5,83,,104.223,23.312
6,4,4,95,,105.308,23.312
1,6,7,92,,106.394,23.312
2,14,14,86,,107.48,23.312
3,8,8,91,,108.565,23.312
10,3,3,95,,109.651,23.312
3,6,6,92,,110.737,23.312
2,14,14,82,,111.823,23.312
18,39,39,60,,112.908,23.312
11,45,45,55,,113.994,23.312
3,11,11,89,,115.08,23.312
6,53,55,44,,116.165,23.312
1,32,39,53,,117.251,23.312
6,9,3,86,,120.508,23.312
1,3,3,94,,121.594,23.312
7,1,2,48,98,-106.111,22.499
9,1,1,80,31,-105.028,22.499
7,0,0,65,100,-103.946,22.499
17,,1,22,100,-102.863,22.499
12,0,2,6,100,-101.78,22.499
4,,1,19,100,-100.698,22.499
8,2,2,71,25,-99.615,22.499
52,0,1,58,80,-98.532,22.499
7,7,8,75,23,-97.449,22.499
3,1,1,84,,-84.457,22.499
19,1,2,58,,-83.374,22.499
14,2,3,58,,-82.291,22.499
26,0,1,53,,-81.209,22.499
54,0,0,89,,-80.126,22.499
17,0,0,80,,-79.043,22.499
22,0,0,0,100,40.056,22.499
10,0,1,2,100,69.289,22.499
64,0,2,6,100,70.372,22.499
81,0,0,5,100,71.454,22.499
70,0,2,5,100,72.537,22.499
92,0,2,20,100,73.62,22.499
88,0,0,42,100,74.703,22.499
86,0,2,26,100,75.785,22.499
71,0,0,19,87,76.868,22.499
44,0,1,19,10,77.951,22.499
57,0,0,49,20,79.033,22.499
40,0,0,36,2,80.116,22.499
31,0,0,43,4,81.199,22.499
34,1,1,45,,82.282,22.499
39,0,0,61,,83.364,22.499
51,1,1,67,,84.447,22.499
29,0,1,57,,85.53,22.499
68,0,1,75,,86.612,22.499
91,7,3,75,,87.695,22.499
69,15,5,69,,88.778,22.499
47,2,2,70,,89.861,22.499
32,0,1,86,,90.943,22.499
12,5,7,67,,92.026,22.499
2,2,2,97,,93.109,22.499
7,2,2,75,4,94.191,22.499
75,0,0,45,97,95.274,22.499
22,0,1,34,93,96.357,22.499
4,10,12,76,,97.44,22.499
5,2,2,86,,98.522,22.499
5,5,5,94,,99.605,22.499
1,1,1,87,,101.771,22.499
10,4,4,96,,102.853,22.499
21,4,4,95,,103.936,22.499
13,4,4,96,,105.019,22.499
9,1,1,98,,106.101,22.499
2,7,7,93,,107.184,22.499
4,14,14,85,,108.267,22.499
3,10,11,88,,109.35,22.499
5,11,12,87,,110.432,22.499
4,7,7,93,,111.515,22.499
9,21,21,79,,112.598,22.499
10,52,54,45,,113.68,22.499
1,28,29,64,,114.763,22.499
3,35,36,65,,120.177,22.499
1,2,2,52,51,-159.824,21.688
1,9,13,69,21,-158.744,21.688
1,18,29,65,10,-157.664,21.688
6,3,3,77,,-105.831,21.688
15,4,6,71,13,-104.751,21.688
5,1,2,67,100,-103.671,21.688
37,0,3,38,100,-102.591,21.688
21,0,1,12,100,-101.511,21.688
6,0,1,41,100,-100.432,21.688
11,2,2,93,12,-99.352,21.688
57,0,0,89,38,-98.272,21.688
5,0,0,96,,-97.192,21.688
2,,4,4,100,-89.633,21.688
18,,0,5,100,-88.553,21.688
4,,3,7,98,-87.473,21.688
1,,1,50,,-84.234,21.688
1,,,77,,-83.154,21.688
