iso3c,year,value
SDN,2019,45
SDN,2021,44
SEN,2015,45
SEN,2017,49
SEN,2019,51
SEN,2021,50
SGP,2015,87
SGP,2017,88
SGP,2019,88
SGP,2021,89
SLB,2015,45
SLB,2017,47
SLB,2019,46
SLB,2021,47
SLE,2015,35
SLE,2017,39
SLE,2019,38
SLE,2021,41
SLV,2015,77
SLV,2017,78
SLV,2019,78
SLV,2021,78
SMR,2015,79
SMR,2017,81
SMR,2019,77
SMR,2021,77
SOM,2015,21
SOM,2017,25
SOM,2019,26
SOM,2021,27
SRB,2015,72
SRB,2017,73
SRB,2019,77
SRB,2021,72
SSD,2015,27
SSD,2017,30
SSD,2019,31
SSD,2021,34
STP,2015,52
STP,2017,55
STP,2019,60
STP,2021,59
SUR,2015,71
SUR,2017,72
SUR,2019,72
SUR,2021,63
SVK,2015,82
SVK,2017,84
SVK,2019,82
SVK,2021,82
SVN,2015,81
SVN,2017,83
SVN,2019,85
SVN,2021,84
SWE,2015,84
SWE,2017,85
SWE,2019,85
SWE,2021,85
SWZ,2015,55
SWZ,2017,60
SWZ,2019,58
SWZ,2021,56
SYC,2015,73
SYC,2017,75
SYC,2019,74
SYC,2021,75
SYR,2015,60
SYR,2017,62
SYR,2019,62
SYR,2021,64
TCD,2015,27
TCD,2017,28
TCD,2019,27
TCD,2021,29
TGO,2015,40
TGO,2017,43
TGO,2019,41
TGO,2021,44
THA,2015,76
THA,2017,81
THA,2019,82
THA,2021,82
TJK,2015,68
TJK,2017,69
TJK,2019,70
TJK,2021,67
TKM,2015,72
TKM,2017,73
TKM,2019,74
TKM,2021,75
TLS,2015,47
TLS,2017,50
TLS,2019,50
TLS,2021,52
TON,2015,54
TON,2017,56
TON,2019,57
TON,2021,57
TTO,2015,77
TTO,2017,77
TTO,2019,76
TTO,2021,75
TUN,2015,63
TUN,2017,65
TUN,2019,68
TUN,2021,67
TUR,2015,76
TUR,2017,77
TUR,2019,77
TUR,2021,76
TUV,2015,52
TUV,2017,52
TUV,2019,52
TUV,2021,52
TZA,2015,38
TZA,2017,40
TZA,2019,42
TZA,2021,43
UGA,2015,43
UGA,2017,46
UGA,2019,48
UGA,2021,49
UKR,2015,69
UKR,2017,71
UKR,2019,77
UKR,2021,76
URY,2015,81
URY,2017,82
URY,2019,83
URY,2021,82
USA,2015,85
USA,2017,86
USA,2019,85
USA,2021,86
UZB,2015,73
UZB,2017,74
UZB,2019,75
UZB,2021,75
VCT,2015,72
VCT,2017,76
VCT,2019,76
VCT,2021,69
VEN,2015,77
VEN,2017,75
VEN,2019,74
VEN,2021,75
VNM,2015,68
VNM,2017,70
VNM,2019,69
VNM,2021,68
VUT,2015,45
VUT,2017,44
VUT,2019,46
VUT,2021,47
WSM,2015,53
WSM,2017,54
WSM,2019,55
WSM,2021,55
YEM,2015,39
YEM,2017,41
YEM,2019,42
YEM,2021,42
ZAF,2015,70
ZAF,2017,71
ZAF,2019,71
ZAF,2021,71
ZMB,2015,52
ZMB,2017,53
ZMB,2019,54
ZMB,2021,56
ZWE,2015,56
ZWE,2017,57
ZWE,2019,55
ZWE,2021,55
EAS,2015,71
EAS,2017,74
EAS,2019,76
EAS,2021,75
ECS,2015,79
ECS,2017,80
ECS,2019,81
ECS,2021,81
LCN,2015,77
LCN,2017,77
LCN,2019,77
LCN,2021,76
MEA,2015,65
MEA,2017,67
MEA,2019,68
MEA,2021,69
NAC,2015,85
NAC,2017,86
NAC,2019,86
NAC,2021,86
SAS,2015,54
SAS,2017,57
SAS,2019,59
SAS,2021,59
SSF,2015,41
SSF,2017,42
SSF,2019,43
SSF,2021,43
WLD,2015,65
WLD,2017,67
WLD,2019,68
WLD,2021,68
HIC,2015,84
HIC,2017,84
HIC,2019,85
HIC,2021,85
LIC,2015,37
LIC,2017,41
LIC,2019,42
LIC,2021,42
LMC,2015,54
LMC,2017,56
LMC,2019,59
LMC,2021,58
UMC,2015,75
UMC,2017,77
UMC,2019,77
UMC,2021,79
